GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|TAXIND|TAXIND_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|54|Professional, scientific, and technical services|54183|Media buying services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|80||326287||30.9||117007||30110||2092|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54183|Media buying services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|121||453290||42.9||172988||43168||3065|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54183|Media buying services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|155||642023||60.8||257973||61940||4365|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541830|Media buying services|T|Taxable establishments|1997|Reference year 1997|003|All firms|882||1056713||100||422027||98591||8534|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541830|Media buying services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|59||264417||25||86269||22731||1586|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541830|Media buying services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|80||326287||30.9||117007||30110||2092|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541830|Media buying services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|121||453290||42.9||172988||43168||3065|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541830|Media buying services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|155||642023||60.8||257973||61940||4365|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54184|Media representatives|T|Taxable establishments|1997|Reference year 1997|003|All firms|2686||3308665||100||1060529||253691||26437|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54184|Media representatives|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|153||822876||24.9||276667||70806||5303|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54184|Media representatives|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|283||1277314||38.6||395033||99825||8003|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54184|Media representatives|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|421||1786000||54||539051||135052||11689|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54184|Media representatives|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|497||2129691||64.4||637045||157923||13545|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541840|Media representatives|T|Taxable establishments|1997|Reference year 1997|003|All firms|2686||3308665||100||1060529||253691||26437|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541840|Media representatives|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|153||822876||24.9||276667||70806||5303|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541840|Media representatives|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|283||1277314||38.6||395033||99825||8003|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541840|Media representatives|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|421||1786000||54||539051||135052||11689|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541840|Media representatives|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|497||2129691||64.4||637045||157923||13545|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418401|Radio & television advertising representatives|T|Taxable establishments|1997|Reference year 1997|003|All firms|1142||1278211||100||541527||129724||12946|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418401|Radio & television advertising representatives|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|218||482000||37.7||220377||56339||4387|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418401|Radio & television advertising representatives|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|284||653900||51.2||301122||76718||6402|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418401|Radio & television advertising representatives|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|306||809067||63.3||349812||87609||7183|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418401|Radio & television advertising representatives|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|350||945562||74||405645||99179||8366|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418402|Publishers' advertising representatives|T|Taxable establishments|1997|Reference year 1997|003|All firms|1544||2030454||100||519002||123967||13491|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418402|Publishers' advertising representatives|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|65||795314||39.2||174656||43486||3616|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418402|Publishers' advertising representatives|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|112||1041176||51.3||213654||52517||4652|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418402|Publishers' advertising representatives|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|161||1222608||60.2||255950||63179||5642|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418402|Publishers' advertising representatives|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|241||1401904||69||306957||77158||7000|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54185|Display advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|2261||4638974||100||823063||196335||41357|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54185|Display advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|92||2046856||44.1||226079||58230||21353|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54185|Display advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|216||2605219||56.2||319575||83441||24026|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54185|Display advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|283||3100832||66.8||411934||104816||27952|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54185|Display advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|349||3467903||74.8||500641||125010||30700|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541850|Display advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|2261||4638974||100||823063||196335||41357|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541850|Display advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|92||2046856||44.1||226079||58230||21353|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541850|Display advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|216||2605219||56.2||319575||83441||24026|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541850|Display advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|283||3100832||66.8||411934||104816||27952|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541850|Display advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|349||3467903||74.8||500641||125010||30700|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418501|Display advertising (except outdoor)|T|Taxable establishments|1997|Reference year 1997|003|All firms|633||2249617||100||303398||71097||26434|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418501|Display advertising (except outdoor)|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|42||1553653||69.1||140580||34394||21284|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418501|Display advertising (except outdoor)|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|46||1668764||74.2||158047||39101||21560|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418501|Display advertising (except outdoor)|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|64||1833220||81.5||193809||47366||22940|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418501|Display advertising (except outdoor)|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|99||1979493||88||229681||54848||23854|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418502|Outdoor advertising services|T|Taxable establishments|1997|Reference year 1997|003|All firms|1628||2389357||100||519665||125238||14923|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418502|Outdoor advertising services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|155||955722||40||167147||45323||4169|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418502|Outdoor advertising services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|191||1233334||51.6||213161||56542||5454|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418502|Outdoor advertising services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|258||1522145||63.7||281155||71470||7066|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418502|Outdoor advertising services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|309||1736153||72.7||333691||83738||8258|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54186|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|3454||8672214||100||2426572||560921||85669|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54186|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|74||1701226||19.6||302528||75389||9216|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54186|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|110||2124909||24.5||492089||123542||12939|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54186|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|136||2835261||32.7||721064||176474||19820|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54186|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|184||3723872||42.9||985103||237487||27812|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541860|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|3454||8672214||100||2426572||560921||85669|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541860|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|74||1701226||19.6||302528||75389||9216|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541860|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|110||2124909||24.5||492089||123542||12939|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541860|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|136||2835261||32.7||721064||176474||19820|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541860|Direct mail advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|184||3723872||42.9||985103||237487||27812|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54187|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|003|All firms|560||829683||100||174956||37769||9642|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54187|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|42||246853||29.8||33616||7572||905|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54187|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|48||354154||42.7||56351||12690||1717|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54187|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|76||497619||60||89302||18258||4557|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54187|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|120||629797||75.9||120378||25195||5962|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541870|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|003|All firms|560||829683||100||174956||37769||9642|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541870|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|42||246853||29.8||33616||7572||905|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541870|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|48||354154||42.7||56351||12690||1717|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541870|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|76||497619||60||89302||18258||4557|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541870|Advertising material distribution services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|120||629797||75.9||120378||25195||5962|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54189|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|9086||9140356||100||1596457||352253||67354|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54189|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|17||839742||9.2||59950||13463||850|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54189|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|71||1239245||13.6||96594||22471||2380|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54189|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|118||1889742||20.7||208760||49103||6558|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54189|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|227||2766870||30.3||374970||89997||10186|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541890|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|9086||9140356||100||1596457||352253||67354|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541890|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|17||839742||9.2||59950||13463||850|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541890|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|71||1239245||13.6||96594||22471||2380|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541890|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|118||1889742||20.7||208760||49103||6558|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541890|Other services related to advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|227||2766870||30.3||374970||89997||10186|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418901|Welcoming services|T|Taxable establishments|1997|Reference year 1997|003|All firms|128||30970||100||7230||1389||606|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418901|Welcoming services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|4||11141||36||1762||216||52|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418901|Welcoming services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|9||15466||49.9||2926||521||186|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418901|Welcoming services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|21||21784||70.3||4815||891||278|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418901|Welcoming services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|52||27123||87.6||5922||1114||392|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418902|Advertising specialties goods distributor|T|Taxable establishments|1997|Reference year 1997|003|All firms|4477||6847023||100||943235||209077||29665|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418902|Advertising specialties goods distributor|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|17||839742||12.3||59950||13463||850|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418902|Advertising specialties goods distributor|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|71||1239245||18.1||96594||22471||2380|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418902|Advertising specialties goods distributor|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|140||1817929||26.6||167961||38555||4048|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418902|Advertising specialties goods distributor|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|194||2517162||36.8||265495||61899||6470|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418903|Sign painting & lettering shop|T|Taxable establishments|1997|Reference year 1997|003|All firms|3390||786247||100||214789||44938||10959|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418903|Sign painting & lettering shop|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|11||38967||5||6860||891||211|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418903|Sign painting & lettering shop|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|15||56229||7.2||12070||1759||391|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418903|Sign painting & lettering shop|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|27||88949||11.3||21586||3787||731|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418903|Sign painting & lettering shop|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|59||137132||17.4||35766||7208||1355|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418909|All other advertising|T|Taxable establishments|1997|Reference year 1997|003|All firms|1091||1476116||100||431203||96849||26124|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418909|All other advertising|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|5||230938||15.6||59123||15604||3006|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418909|All other advertising|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|49||368061||24.9||122089||31032||4182|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418909|All other advertising|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|76||570927||38.7||168251||40399||5040|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418909|All other advertising|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|122||839047||56.8||240464||55335||12028|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5419|Other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|003|All firms|25565||15367590||100||5114523||1127918||212669|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5419|Other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|1027||1865441||12.1||745490||162163||22853|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5419|Other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|2530||2625467||17.1||930910||206437||35330|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5419|Other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|4173||3840306||25||1362651||315288||50772|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5419|Other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|4404||5080105||33.1||1805553||410009||63050|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54191|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|003|All firms|4030||7879886||100||2963417||655053||107552|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54191|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|139||1665708||21.1||630415||136000||13132|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54191|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|200||2165993||27.5||814385||181347||19927|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54191|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|252||3052312||38.7||1125444||257282||26927|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54191|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|410||3986157||50.6||1480432||332123||37362|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541910|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|003|All firms|4030||7879886||100||2963417||655053||107552|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541910|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|139||1665708||21.1||630415||136000||13132|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541910|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|200||2165993||27.5||814385||181347||19927|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541910|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|252||3052312||38.7||1125444||257282||26927|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541910|Marketing research & public opinion polling|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|410||3986157||50.6||1480432||332123||37362|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54192|Photographic services|T|Taxable establishments|1997|Reference year 1997|003|All firms|17573||5571219||100||1539891||339456||83905|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54192|Photographic services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2378||926372||16.6||283622||71636||22825|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54192|Photographic services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|3920||1183089||21.2||384099||92434||27767|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54192|Photographic services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|3982||1396178||25.1||439765||104285||29926|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54192|Photographic services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|4177||1651190||29.6||526597||122373||32892|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541921|Photographic studios, portrait|T|Taxable establishments|1997|Reference year 1997|003|All firms|13245||3705100||100||990666||218504||65395|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541921|Photographic studios, portrait|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2378||926372||25||283622||71636||22825|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541921|Photographic studios, portrait|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|3940||1173310||31.7||378759||90913||27397|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541921|Photographic studios, portrait|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|4106||1324914||35.8||428555||101243||29808|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541921|Photographic studios, portrait|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|4171||1491879||40.3||477991||112147||32154|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541922|Commercial photography|T|Taxable establishments|1997|Reference year 1997|003|All firms|4328||1866119||100||549225||120952||18510|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541922|Commercial photography|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|6||99544||5.3||23486||5480||895|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541922|Commercial photography|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|20||147918||7.9||34344||7516||1330|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541922|Commercial photography|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|34||252296||13.5||78596||17369||2365|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541922|Commercial photography|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|95||393845||21.1||131408||29522||3739|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54193|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|003|All firms|904||414570||100||142155||30422||4863|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54193|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|5||50622||12.2||21617||4143||715|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54193|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|9||75579||18.2||31047||6303||938|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54193|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|21||124973||30.1||50858||10919||1447|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54193|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|51||189643||45.7||74091||16069||2069|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541930|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|003|All firms|904||414570||100||142155||30422||4863|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541930|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|5||50622||12.2||21617||4143||715|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541930|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|9||75579||18.2||31047||6303||938|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541930|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|21||124973||30.1||50858||10919||1447|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541930|Translation & interpretation services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|51||189643||45.7||74091||16069||2069|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54199|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|003|All firms|3058||1501915||100||469060||102987||16349|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54199|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|127||216865||14.4||62403||15185||1601|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54199|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|133||288377||19.2||79557||19209||2169|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54199|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|178||433771||28.9||125619||29485||3771|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54199|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|228||630041||41.9||197605||44002||5426|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541990|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|003|All firms|3058||1501915||100||469060||102987||16349|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541990|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|127||216865||14.4||62403||15185||1601|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541990|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|133||288377||19.2||79557||19209||2169|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541990|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|178||433771||28.9||125619||29485||3771|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541990|All other professional, scientific, & technical services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|228||630041||41.9||197605||44002||5426|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541430|Graphic design services|T|Taxable establishments|1997|Reference year 1997|003|All firms|14631||7554903||100||2354674||520777||61622|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5414301|Graphic design services (except commercial art & medical artists)|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|38||496498||7.4||182309||42543||3561|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541810|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|444||6432992||38.1||3090222||777980||43595|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541820|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|91||742575||15.6||300862||72735||4817|
