YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2006,1,522,7,0,846,0,13160741,0,979708,0,5170922,0,121970,1,3575,1,39029,1,23952,0,982311,0,83983,0,3931701,0,922715,0,1068257,0,439718,1,6,0,0,0,37420,0,228684,0,56612,0,306778,0,13160741,0,809756,0,4222254,0,1518625,0,548806,0,2827066,0,748015,0,2486219,0,299883,0,1006696,1,3007,0,1298983,0,122351,0,6238558,0,5637902,0,205410,1,1181,0,1675,0,0,1,566,1,14765,0,14459,1,298,0,28,0,362274,0,5938376,0,571910,0,301667,0,2149950,0,29005,0,222426,0,261008,0,246717,0,566856,0,1714,0,15164,0,106535,1,21,0,193479,0,25513,0,79981,0,0,0,10323,0,1156108,0,300182,0,0,0,299001,0,514885,0,215884,0,203905,0,23178,0,22969,1,208,0,128414,0,42991,0,42757,1,234,1,26,0,0,1,56,0,0,0,42909,0,26854,0,0
2006,1,522,6,0,1236,0,8996052,0,922715,0,3563930,0,59655,1,3783,0,0,1,96595,0,648688,0,43164,0,2286399,0,1074735,0,470964,0,266743,0,0,0,0,0,124781,0,53493,0,22838,0,56042,0,8996052,0,601586,0,2846484,0,1133623,0,419215,0,1660647,0,350180,0,1984318,0,830812,0,1118127,0,0,0,52137,1,16758,0,4603652,0,4021163,0,373360,1,6094,1,1445,0,0,1,203,1,6820,1,960,1,722,0,0,0,192884,0,4395565,0,238553,0,233887,0,1417546,0,22961,0,175278,0,183342,0,127471,0,554254,0,2208,0,7499,0,44978,0,0,0,148389,0,14951,0,35437,0,0,1,889,0,1187922,0,208087,0,0,0,201993,0,395723,0,193731,0,219953,0,19727,1,19162,1,565,0,85244,0,28071,0,27727,0,345,1,1908,0,0,1,238,0,0,0,25925,1,71274,0,0
2006,1,522,5,0,4692,0,10256076,0,2022255,0,3222791,0,262024,5,,0,0,1,569,0,948934,0,311488,0,1706652,0,904005,0,1348390,0,617170,0,0,0,0,0,206404,0,422029,0,109147,0,150900,0,10256076,0,752544,0,2420600,0,1124816,0,845098,0,1797970,0,290511,0,3024537,0,622340,0,1838798,0,0,0,642934,0,79535,0,8202113,0,7719674,0,144966,1,621,1,1492,1,133,1,65,0,38175,0,13235,0,13401,0,0,0,270351,0,7533092,0,1063417,0,369606,0,2248066,0,62265,0,560116,0,288344,0,249243,0,404573,0,1034,0,16819,0,106440,1,1878,0,234109,0,21163,0,90483,0,0,1,2223,0,1813312,0,669021,0,0,0,668400,0,1082059,0,413659,0,705705,0,60229,0,51689,0,8540,0,90056,0,28868,0,26204,1,2663,0,0,0,0,1,35,0,0,0,28833,0,32919,0,0
2006,1,522,4,0,4762,0,3329577,0,1207846,0,1608606,1,128387,0,0,0,0,0,0,0,576992,1,48703,1,87589,0,307519,0,1002311,0,480899,0,0,0,0,1,3282,0,98161,0,50071,0,-952075,0,3329577,0,149466,0,476219,0,249709,0,445992,0,384365,0,-28660,0,1652486,0,462963,0,833345,1,1187,0,360022,1,5032,0,8783157,0,8677007,0,34453,1,4555,0,0,0,0,1,327,1,374,0,0,0,0,0,0,0,66440,0,8347085,1,1043683,0,293454,0,4172675,0,46073,0,207207,0,422473,0,162522,0,117783,0,757,1,13892,0,106240,0,0,0,161389,0,27807,0,18599,0,0,1,742,0,1551788,0,436072,0,0,0,431517,0,670399,0,238883,0,390319,1,30398,1,30398,0,0,0,49056,0,13516,0,13426,1,89,0,0,0,0,0,4,0,0,0,13512,1,10252,0,0
2006,1,522,3,0,36499,0,3439053,0,984791,0,745272,1,4339,0,0,1,16521,1,11092,0,439041,0,284099,0,271644,0,151442,0,1302025,0,925359,0,0,0,0,1,72772,0,160082,0,89719,0,19691,0,3439053,0,156518,0,322240,0,265234,0,938007,0,385341,0,-40158,0,1411870,0,468634,0,796768,0,0,0,258736,1,112268,0,12069670,0,11816882,0,109062,1,1568,0,0,1,2082,0,0,1,514,1,43,1,15724,0,0,0,123794,0,11076766,0,1581798,0,951114,0,2841934,0,82374,0,33710,0,589732,0,401154,0,187046,0,1737,0,9521,0,79599,1,291,0,192890,1,12590,0,86034,0,0,1,80,0,4025161,0,992904,0,0,0,991336,0,1332349,0,341013,0,957012,0,45445,0,29737,1,15707,0,163149,0,26172,0,26172,0,0,0,0,0,0,0,10,0,0,0,26162,1,32303,0,0
2006,1,522,2,0,7638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290344,0,848344,0,1322875,0,7803,0,624,0,0,1,25,1,28060,1,18426,1,5648,0,18,0,58521,0,1942832,1,26165,0,59976,0,397299,0,9606,0,119923,0,54537,0,76046,0,673632,0,133,1,11953,0,15818,0,0,0,27316,1,1404,0,2770,0,0,0,3807,0,462448,0,347511,0,0,0,339709,0,602369,0,262660,0,-15012,1,21437,1,15887,1,5550,0,524693,0,183034,0,182903,0,5,0,0,0,0,0,0,1,4554,0,178480,1,2138,0,0
2006,1,522,1,0,56602,0,3089626974,0,95485367,0,563449823,0,12929941,0,221874,0,14376979,0,24198392,0,201189803,0,16923680,0,1642202737,0,386957660,0,54313782,0,19841403,1,333,0,0,0,1067569,0,32994914,0,7907567,0,96922971,0,3089626974,0,97950354,0,964680502,0,202545138,0,8385551,0,1417232960,0,147655397,0,251177072,0,28882581,0,119553686,0,192664,0,127809246,0,25261105,0,400386653,0,129023853,0,246708637,0,2221689,0,367080,0,182512,0,15584,0,694160,0,3238613,0,135235,0,528252,0,17271038,0,373944653,0,7493609,0,4048525,0,35549377,0,887960,0,8987912,0,4016004,0,4022425,0,216910349,0,160319,0,10463142,0,8578725,1,2353,0,6243852,0,1194807,0,2338686,0,15907,0,771353,0,62259348,0,26442000,0,588586,0,24808898,0,30627220,0,5818322,0,3342956,0,1207250,0,1012338,0,191099,0,24442726,0,8596682,0,8518615,0,84336,0,237733,0,0,0,756734,0,40563,0,7561076,0,5921872,0,104747
2006,1,522215,13,0,17,0,438539112,0,23188139,0,259153959,0,4333263,0,10010,0,4313816,0,7192962,0,10579502,0,108209,0,17495,0,102737556,0,32256111,0,8019522,0,0,0,0,0,27199,0,5553979,0,1561589,0,7314548,0,438539112,0,37382922,0,92926479,0,49062452,4,,0,170384313,0,31858370,0,56924576,0,4725923,0,30779100,0,0,0,22183211,0,763658,0,61515847,0,38888338,0,20378789,0,9536,0,4212,0,0,0,2518,0,209504,0,575485,0,12530,0,321621,0,1113314,0,56834465,0,214070,0,161539,0,4594083,0,126350,0,3268980,0,429261,0,657073,0,17622848,0,45866,0,671894,0,6340934,0,0,0,2250517,0,280863,0,330692,0,0,0,6592,0,19832902,0,4681382,0,298600,0,4970445,0,5442120,0,471675,0,-33656,0,420682,0,330123,0,90559,0,5026194,0,1820720,0,1759168,0,61552,0,122666,0,0,0,36230,0,16504,0,1645320,0,772149,0,0
2006,1,522215,12,0,40,0,44958229,0,3085106,0,29665031,0,1215299,0,2541,0,234150,0,41828,0,1250221,0,1605263,0,1695699,0,5256916,0,651662,0,365761,0,0,0,0,0,11398,0,619594,0,155275,0,2575156,0,44958229,0,5055688,0,13030555,0,2520352,0,1402983,0,9338490,0,4659176,0,8950985,0,456833,0,6299766,0,0,0,2501365,0,306979,0,9094675,0,2978611,0,4118824,0,172398,0,2483,0,8580,0,17,0,2685,0,22588,0,373,0,0,0,1788115,0,8135605,0,58465,0,149534,0,1145884,0,25766,0,1587959,0,132909,0,139993,0,1830333,0,14279,0,91429,0,134695,0,0,0,265063,0,13727,0,91301,4,,0,9816,0,2444452,0,959070,0,0,0,786671,0,1110506,0,323835,0,131282,0,59768,0,59507,0,261,0,898124,0,308027,0,313995,0,3826,0,355,0,0,0,112,0,0,0,307560,0,170150,0,4532
2006,1,522215,11,0,20,0,7590558,0,367526,0,4506653,0,271166,0,0,0,15532,0,14286,0,736964,0,0,0,259838,0,778953,0,228959,0,133077,0,0,0,0,0,265,0,176231,0,33233,0,942828,0,7590558,0,338604,0,2134300,0,763872,0,165,0,3258865,0,160691,0,934062,0,300421,0,612231,0,31,0,148465,0,127086,0,2144135,0,1137057,0,478228,0,262,0,22095,0,0,0,2,0,15722,0,120216,0,327,0,403,0,369822,0,1898048,0,3430,0,21035,0,319588,0,7723,0,357641,0,88685,0,56049,0,544606,0,624,0,17773,0,64314,0,0,0,28206,0,3924,0,40992,0,0,0,570,0,342888,0,246087,0,146,0,245971,0,423102,0,177131,0,87765,0,8431,0,6785,0,261,0,327078,0,114426,0,114329,0,97,0,101,0,0,0,505,0,0,0,113820,0,84487,0,0
2006,1,522215,10,0,42,0,6766700,0,403974,0,4240880,0,182602,0,9869,0,0,0,0,0,868907,0,25466,0,404,0,722494,0,326875,0,179800,0,0,0,0,0,1019,0,110392,0,20204,0,439025,0,6766700,0,119051,0,1401573,0,716684,0,288027,0,2212322,0,170736,0,1858307,0,774389,0,422145,0,0,0,842623,0,180851,0,2700666,0,1257379,0,989199,0,937,0,775,0,11804,0,5,0,28932,0,22158,0,0,0,1823,0,387653,0,2289929,0,14520,0,63827,0,341095,0,13461,0,332141,0,84311,0,61850,0,802681,0,1581,0,18757,0,29026,0,0,0,42877,0,2501,0,22322,0,0,0,1757,0,457222,0,410737,0,0,0,409800,0,474499,0,64699,0,252840,0,16921,0,16324,0,597,0,201751,0,70652,0,70269,0,382,0,83,0,0,0,196,0,0,0,70373,0,19757,0,0
2006,1,522215,9,0,47,0,3338937,0,142253,0,2511691,0,71379,0,0,0,0,0,15111,0,128938,0,6792,0,135995,0,290949,0,141578,0,62377,0,0,0,0,0,7646,0,22691,0,4595,0,73644,0,3338937,0,101175,0,854324,0,283398,0,86523,0,1000257,0,142024,0,871236,0,167027,0,434731,0,0,0,277549,0,8071,0,704782,0,527984,0,42061,0,450,0,461,0,0,0,0,0,24,0,817,0,661,0,0,0,132323,0,584724,0,7711,0,64739,0,113018,0,2093,0,55951,0,9905,0,16312,0,139591,0,332,0,1632,0,13248,0,0,0,19874,0,6789,0,8313,0,0,0,68,0,125148,0,120058,0,0,0,119607,0,142321,0,22713,0,110864,0,1335,0,793,0,542,0,30199,0,10318,0,10318,0,0,0,7,0,0,0,0,0,1497,0,8814,0,13742,0,1288
2006,1,522215,8,0,106,0,3660023,0,138764,0,2748642,0,187247,0,13,0,0,0,0,0,305919,1,15404,0,22,0,428208,0,171549,0,87113,0,0,0,0,1,2124,1,34133,1,5724,0,95330,0,3660023,0,35197,0,923728,0,199535,1,170643,0,1133144,0,263880,0,933896,0,85926,0,287952,0,0,0,577116,1,17099,0,1173915,0,725805,0,217802,1,1050,1,516,0,0,1,250,1,10,1,41081,1,792,0,0,0,186608,0,934232,0,1335,0,41561,0,193383,0,9862,0,147431,0,21325,0,27355,0,185656,0,215,0,3166,0,19916,0,0,0,26549,0,8102,0,14300,0,0,1,390,0,233686,0,239682,0,0,0,238633,0,264438,1,25805,0,133897,1,27413,1,26621,1,792,0,98566,0,34089,0,34015,1,75,1,35,0,0,0,1,0,0,0,34053,1,22970,0,0
2006,1,522215,7,0,222,0,3390843,0,125368,0,2736908,0,90734,1,2844,0,0,1,4389,0,170030,1,2821,0,0,0,128466,0,335149,0,141028,1,6,0,0,1,7577,0,13562,0,6007,0,101492,0,3390843,0,147327,0,972567,0,275159,0,113011,0,1083139,0,115444,0,684196,0,76549,0,104011,1,3007,0,523248,1,22620,0,1245741,0,1117289,0,75484,1,142,1,580,0,0,1,503,1,399,1,1682,1,119,0,0,0,49543,0,1079343,1,4734,0,94941,0,246730,0,4614,0,131749,0,27445,0,30281,0,172385,0,745,0,1170,0,34906,0,0,0,18234,0,11215,0,15878,0,0,1,5109,0,279207,0,166398,0,0,0,166256,0,192613,1,26357,0,126814,1,1970,1,1886,1,83,0,61144,0,20562,0,20562,0,0,1,11,0,0,1,56,0,0,0,20494,1,11209,0,0
2006,1,522215,6,0,466,0,3312244,0,183413,0,2400297,1,55314,0,0,0,0,0,0,0,292940,1,29888,1,27099,0,332610,0,186616,0,99218,0,0,0,0,1,23171,0,28324,0,12422,1,-25162,0,3312244,0,293168,0,585809,0,127582,0,181004,0,1033231,0,263546,0,827903,0,512844,0,218505,0,0,0,104678,1,8124,0,1159734,0,916744,0,124921,1,1713,1,189,0,0,1,144,0,0,1,613,1,380,0,0,0,115031,0,1081480,0,0,0,83390,0,196788,0,9804,0,147729,0,52337,0,26754,0,173424,1,508,0,5119,0,30784,0,0,0,24481,1,2462,0,7790,0,0,1,696,0,319413,0,78255,0,0,0,76542,0,177049,0,100507,0,97837,1,325,0,0,1,325,0,38378,0,12318,0,12318,0,0,1,1908,0,0,1,236,0,0,0,10174,1,64420,0,0
2006,1,522215,5,0,1643,0,3619779,0,460204,0,2259628,0,248634,5,,0,0,0,0,0,279784,1,198812,1,11605,0,314583,0,187880,0,124127,0,0,0,0,1,20460,0,276240,0,27102,0,10445,0,3619779,0,99068,0,797723,0,293522,0,145962,0,713793,0,30951,0,1538761,0,22764,0,546048,0,0,0,1028795,0,58845,0,2054897,0,1752839,0,75625,1,31,1,351,0,0,1,65,1,20668,1,7422,1,878,0,0,0,197019,0,1695914,1,50525,0,106882,0,283248,0,10851,0,317237,0,56184,0,47424,0,173697,0,406,0,9162,0,27325,0,0,0,118291,1,7509,0,14049,0,0,0,1460,0,471664,0,358984,0,0,0,358953,0,453159,0,94206,0,350956,1,27895,1,27280,1,615,0,28932,0,9766,0,7172,1,2592,0,0,0,0,0,10,0,0,0,9756,1,783,0,0
2006,1,522215,4,0,1194,0,752835,0,110733,0,1368841,1,110611,0,0,0,0,0,0,0,196059,1,1337,0,0,1,1422,0,281894,0,78198,0,0,0,0,0,63,1,431,1,431,1,-1018705,0,752835,1,44848,1,156152,0,16619,1,64297,1,117956,1,9955,0,343008,0,112188,1,271626,0,0,0,-40231,0,575,0,1224052,0,1217444,1,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983,0,1131385,0,0,1,1627,0,318946,0,16086,0,130106,0,110542,0,23848,0,72879,1,111,1,445,0,51756,0,0,0,78822,1,438,1,403,0,0,1,550,0,324826,0,92666,0,0,0,92666,0,182405,1,89739,1,88352,1,253,1,253,0,0,1,7639,1,2426,1,2426,0,0,0,0,0,0,0,2,0,0,1,2424,0,1143,0,0
2006,1,522215,3,0,4760,0,720508,0,135329,0,243183,0,89,0,0,0,0,0,0,0,179394,1,55921,1,37532,1,1631,0,132860,0,71761,0,0,0,0,1,4063,1,5935,1,3514,1,24,0,720508,1,8616,1,32016,0,96597,0,441894,1,34243,1,22874,0,84268,0,5199,1,23196,0,0,0,56007,0,134,0,593800,0,545045,1,46827,1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1573,0,675714,0,0,1,5600,0,86056,0,1745,0,11094,0,28528,0,10318,0,60308,1,7,1,428,0,11034,0,0,0,23545,0,0,1,1868,0,0,0,0,0,435183,0,-81914,0,0,0,-82270,0,23141,0,105411,1,-88577,0,40,0,40,0,0,0,10055,0,1466,0,1466,0,0,0,0,0,0,0,10,0,0,1,1456,0,120,0,0
2006,1,522215,2,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364382,1,107061,0,240846,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,0,15108,0,210698,0,0,1,37,1,80412,0,35,1,47035,1,512,1,1490,1,14960,4,,0,0,1,62,0,0,1,226,1,137,1,475,0,0,0,15,0,65302,0,153685,0,0,0,153685,0,242713,1,89028,1,-28629,0,15306,0,15306,0,0,0,227406,0,79592,0,79592,0,0,0,0,0,0,0,0,0,0,0,79592,0,1202,0,0
2006,1,522215,1,0,9183,0,516649768,0,28340809,0,311835716,0,6766337,0,25278,0,4563498,1,7268575,0,14988659,0,2049913,0,2185689,0,110993790,0,34901133,0,9361982,1,6,0,0,0,104985,0,6841511,0,1830096,0,10508623,0,516649768,0,43625665,0,113815227,0,54355773,0,2894509,0,190309752,0,37697647,0,73951197,0,7240064,0,39999311,1,3038,0,28202826,0,1494042,0,83976625,0,51171595,0,26789230,0,186875,0,31662,0,20385,0,3505,0,277945,0,793428,0,16060,0,323848,0,4362093,0,76551536,0,354791,0,794710,0,7919231,0,228390,0,6535052,0,1041945,0,1098747,0,21793368,0,64676,0,820975,0,6758000,0,0,0,2896685,0,337667,0,548384,4,,0,27021,0,25331894,0,7425089,0,298746,0,7536959,0,9128064,0,1591105,0,1229746,0,580340,0,484920,0,94035,0,6955466,0,2484360,0,2425630,0,68524,0,125165,0,0,0,37358,0,18002,0,2303835,0,1162130,0,5819
2006,1,522292,13,0,12,0,269977446,0,9038867,0,18681672,0,417000,0,9009,0,255381,0,664527,0,13351000,0,0,0,184582592,0,17810523,0,4150244,0,1758493,0,0,0,0,0,152317,0,1450190,0,448705,0,22455322,0,269977446,0,5720406,0,34079372,0,61983289,0,1474,0,70540414,0,74657389,0,22995102,0,584384,0,6985338,0,999,0,15451989,0,27607,0,30303156,0,5621950,0,16722481,0,861,0,12494,0,0,0,73,0,10609,0,1104162,0,753,0,0,0,6829773,0,29352458,0,595426,0,182869,0,5767663,0,188277,0,645428,0,501305,0,654334,0,13155583,0,13219,0,670077,0,434498,0,0,0,391852,0,91411,0,524130,0,0,0,282752,0,5253633,0,950698,0,19134,0,968971,0,2356377,0,1387406,0,-543005,0,56346,0,55819,0,527,0,2297955,0,835494,0,823176,0,9637,0,0,0,0,0,14166,0,0,0,821328,0,400371,0,0
2006,1,522292,12,0,28,0,29377437,0,960040,0,5819509,0,152816,0,3586,0,146910,0,53366,0,2168928,0,0,0,16531906,0,2549053,0,592494,0,262933,0,0,0,0,0,45362,0,419567,0,42666,0,545131,0,29377437,0,2767584,0,8796283,0,3298259,0,516647,0,8715022,0,1679938,0,3603704,0,820751,0,3654395,0,0,0,-616985,0,254458,0,4303389,0,2056445,0,1458251,0,5632,0,9335,4,,0,1452,0,7885,0,341153,0,154,0,0,0,423081,0,4086368,0,110245,0,118727,0,907195,0,17914,0,66656,0,128889,0,118052,0,1187238,0,2679,0,59333,0,68319,0,0,0,183757,0,16981,0,68514,0,0,0,35197,0,996673,0,217020,0,1148,0,212536,0,791288,0,578752,0,231987,0,116,0,8,0,108,0,559414,0,192199,0,188805,0,3394,0,0,0,0,0,939,0,0,0,191261,0,70997,0,15180
2006,1,522292,11,0,13,0,4220412,0,234841,0,1060667,0,4055,0,0,0,49310,0,15420,0,472226,0,26801,0,1864471,0,355409,0,98092,0,46263,0,0,0,0,0,9221,0,16443,0,6361,0,74190,0,4220412,0,608845,0,1426910,0,974583,0,19498,0,653225,0,98707,0,438644,0,96221,0,80692,0,3610,0,263413,0,5293,0,887805,0,673159,0,137335,0,1200,0,2486,0,0,0,0,0,3424,0,231,0,215,0,0,0,69755,0,857538,0,138174,0,17953,0,187225,0,3368,0,24328,0,23258,0,22440,0,189305,0,177,0,5135,0,7852,0,0,0,16671,0,1886,0,12105,0,0,0,10505,0,197156,0,30267,0,0,0,29067,0,47606,0,18539,0,22335,0,4848,0,3742,0,88,0,9958,0,3386,0,3386,0,0,0,0,0,0,0,0,0,316,0,3011,0,4321,0,2089
2006,1,522292,10,0,40,0,6626563,0,435327,0,1489663,0,22377,0,0,0,99131,0,23082,0,351750,0,7632,0,3311788,0,536577,0,143622,0,77398,0,327,0,0,0,6074,0,206744,0,7714,0,122335,0,6626563,0,1303153,0,2489735,0,1053309,0,27019,0,1164002,0,286655,0,302689,0,173509,0,143798,0,4016,0,15383,0,34017,0,1275730,0,953222,0,147229,0,1977,0,303,0,223,0,840,0,17909,0,30367,0,3590,0,0,0,120070,0,1278359,0,100764,0,40334,0,412386,0,3737,0,39124,0,38571,0,39574,0,265253,0,338,0,1202,0,10811,0,161,0,22722,0,13540,0,18308,0,0,0,1276,0,270258,0,-2629,0,0,0,-4606,0,101377,0,105983,0,18150,0,13148,0,9662,0,3486,0,44319,0,15199,0,15195,0,4,0,0,0,0,0,200,0,557,0,14442,0,25005,0,1803
2006,1,522292,9,0,62,0,4432905,0,318463,0,503583,0,25610,0,419,0,22652,0,7285,0,510204,0,3853,0,2397042,0,514185,0,173917,0,76119,0,0,0,0,0,14536,0,77066,0,28770,0,20200,0,4432905,0,731225,0,1060019,0,517089,0,61855,0,1014859,0,454277,0,593580,0,289904,0,209164,0,5326,0,106369,0,17183,0,1450173,0,1042234,0,206240,0,3169,0,6613,0,0,0,60,0,5131,0,4136,0,948,0,0,0,181642,0,1485447,0,70727,0,59267,0,456332,0,6167,0,64125,0,40624,0,47693,0,278821,0,900,0,888,0,16918,0,0,0,26399,0,6048,0,19895,0,0,0,7137,0,383505,0,-35274,0,0,0,-38443,0,92029,0,130472,0,35982,0,2946,0,2273,0,673,0,42532,0,14697,0,14665,0,32,0,0,0,0,0,0,0,0,0,14697,0,7729,0,236
2006,1,522292,8,0,149,0,5026906,0,229721,0,930550,1,1375,1,1866,1,7252,0,0,0,531229,1,8233,0,2596199,0,513245,0,217008,0,118915,0,0,0,0,1,10417,0,42034,0,12375,0,71815,0,5026906,0,537515,0,1507097,0,710906,0,55861,0,1194152,0,88998,0,932378,0,48903,0,509401,0,0,0,388007,1,13934,0,1647265,0,1331308,0,90062,1,265,1,6916,0,0,1,1633,1,2457,1,19585,1,620,0,0,0,194419,0,1600143,1,96102,0,53468,0,546163,0,7784,0,6181,0,67177,0,52519,0,230415,1,251,0,6278,0,17990,0,0,0,112655,0,2760,0,22330,0,0,1,378,0,377693,0,47122,0,0,0,46857,0,115576,0,68719,0,79362,0,3431,1,2990,1,441,1,9939,1,3960,1,3408,0,0,0,0,0,0,0,0,0,0,1,3960,1,485,0,0
2006,1,522292,7,0,351,0,5569539,0,409028,0,1250227,0,6745,1,162,0,0,1,67,0,437624,0,6781,0,2756118,0,331923,0,312514,0,139908,0,0,0,0,1,11148,0,76954,0,3838,0,127483,0,5569539,0,202168,0,2178897,0,651475,0,309040,0,947097,0,332244,0,948617,0,79766,0,357478,0,0,0,518158,1,6784,0,3141687,0,2780527,0,77530,0,0,1,946,0,0,1,5,1,1163,1,10395,1,105,0,0,0,271016,0,3043236,0,213076,0,96988,0,1396185,0,15657,0,16037,0,150282,0,163038,0,248411,0,488,0,5305,0,21487,0,0,0,116130,0,10219,0,43246,0,0,1,4176,0,542511,0,98451,0,0,0,98451,0,160300,0,61849,0,67893,1,1896,1,1823,1,73,0,30775,0,9976,0,9976,0,0,1,15,0,0,0,0,0,0,0,9961,1,13851,0,0
