GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|OPTYPE|OPTYPE_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421730|Warm air heating & air-conditioning equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|9||369993||16.1||22411||6238||360|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421730|Warm air heating & air-conditioning equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|25||701612||30.4||38441||9205||587|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421730|Warm air heating & air-conditioning equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|64||1139227||49.4||62688||14769||984|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42174|Refrigeration equipment & supplies whsle|1997|Reference year 1997|003|All firms|135||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42174|Refrigeration equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|4||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42174|Refrigeration equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|8||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42174|Refrigeration equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|22||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42174|Refrigeration equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|53||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421740|Refrigeration equipment & supplies whsle|1997|Reference year 1997|003|All firms|135||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421740|Refrigeration equipment & supplies whsle|1997|Reference year 1997|804|4 largest firms|4||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421740|Refrigeration equipment & supplies whsle|1997|Reference year 1997|808|8 largest firms|8||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421740|Refrigeration equipment & supplies whsle|1997|Reference year 1997|820|20 largest firms|22||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421740|Refrigeration equipment & supplies whsle|1997|Reference year 1997|850|50 largest firms|53||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218|Machinery, equipment, & supplies whsle|1997|Reference year 1997|003|All firms|7572||29427233||100||1253888||277216||26107|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218|Machinery, equipment, & supplies whsle|1997|Reference year 1997|804|4 largest firms|4||1145534||3.9||9201||2115||128|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218|Machinery, equipment, & supplies whsle|1997|Reference year 1997|808|8 largest firms|12||1757947||6||20979||4192||279|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218|Machinery, equipment, & supplies whsle|1997|Reference year 1997|820|20 largest firms|36||3036414||10.3||44616||9295||626|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218|Machinery, equipment, & supplies whsle|1997|Reference year 1997|850|50 largest firms|77||4663596||15.8||78360||17396||1031|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42181|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|003|All firms|277||1251107||100||46195||10150||1107|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42181|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|804|4 largest firms|5||406023||32.5||10788||2639||158|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42181|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|808|8 largest firms|10||528724||42.3||13902||3153||241|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42181|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|820|20 largest firms|24||688971||55.1||20494||4617||386|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42181|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|850|50 largest firms|55||920675||73.6||28255||6288||561|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421810|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|003|All firms|277||1251107||100||46195||10150||1107|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421810|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|804|4 largest firms|5||406023||32.5||10788||2639||158|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421810|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|808|8 largest firms|10||528724||42.3||13902||3153||241|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421810|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|820|20 largest firms|24||688971||55.1||20494||4617||386|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421810|Construction & mining (except petroleum) machinery & equip whsle|1997|Reference year 1997|850|50 largest firms|55||920675||73.6||28255||6288||561|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42182|Farm & garden machinery & equipment whsle|1997|Reference year 1997|003|All firms|338||1352959||100||43977||9492||1329|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42182|Farm & garden machinery & equipment whsle|1997|Reference year 1997|804|4 largest firms|4||213796||15.8||2169||558||44|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42182|Farm & garden machinery & equipment whsle|1997|Reference year 1997|808|8 largest firms|9||341953||25.3||4223||1149||83|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42182|Farm & garden machinery & equipment whsle|1997|Reference year 1997|820|20 largest firms|21||610066||45.1||11611||2872||214|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42182|Farm & garden machinery & equipment whsle|1997|Reference year 1997|850|50 largest firms|53||875399||64.7||20636||4577||429|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421820|Farm & garden machinery & equipment whsle|1997|Reference year 1997|003|All firms|338||1352959||100||43977||9492||1329|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421820|Farm & garden machinery & equipment whsle|1997|Reference year 1997|804|4 largest firms|4||213796||15.8||2169||558||44|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421820|Farm & garden machinery & equipment whsle|1997|Reference year 1997|808|8 largest firms|9||341953||25.3||4223||1149||83|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421820|Farm & garden machinery & equipment whsle|1997|Reference year 1997|820|20 largest firms|21||610066||45.1||11611||2872||214|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|421820|Farm & garden machinery & equipment whsle|1997|Reference year 1997|850|50 largest firms|53||875399||64.7||20636||4577||429|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218201|Farm machinery & equipment - farm dealers|1997|Reference year 1997|003|All firms|100||0|D|0|D|0|D|0|D|0|f
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218201|Farm machinery & equipment - farm dealers|1997|Reference year 1997|804|4 largest firms|4||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218201|Farm machinery & equipment - farm dealers|1997|Reference year 1997|808|8 largest firms|8||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218201|Farm machinery & equipment - farm dealers|1997|Reference year 1997|820|20 largest firms|20||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218201|Farm machinery & equipment - farm dealers|1997|Reference year 1997|850|50 largest firms|50||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218202|Farm machinery & equipment - whsle distributors|1997|Reference year 1997|003|All firms|161||0|D|0|D|0|D|0|D|0|e
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218202|Farm machinery & equipment - whsle distributors|1997|Reference year 1997|804|4 largest firms|5||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218202|Farm machinery & equipment - whsle distributors|1997|Reference year 1997|808|8 largest firms|9||0|D|0|D|0|D|0|D|0|b
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218202|Farm machinery & equipment - whsle distributors|1997|Reference year 1997|820|20 largest firms|21||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218202|Farm machinery & equipment - whsle distributors|1997|Reference year 1997|850|50 largest firms|51||0|D|0|D|0|D|0|D|0|c
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218203|Lawn & garden machinery & equipment whsle|1997|Reference year 1997|003|All firms|77||616615||100||16241||3555||329|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218203|Lawn & garden machinery & equipment whsle|1997|Reference year 1997|804|4 largest firms|4||192192||31.2||2205||544||34|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218203|Lawn & garden machinery & equipment whsle|1997|Reference year 1997|808|8 largest firms|8||304458||49.4||5656||1419||86|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218203|Lawn & garden machinery & equipment whsle|1997|Reference year 1997|820|20 largest firms|22||472112||76.6||10938||2364||186|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|4218203|Lawn & garden machinery & equipment whsle|1997|Reference year 1997|850|50 largest firms|53||603372||97.9||14688||3251||283|
01000US|United States|1|United States|42|Wholesale trade|40|Agents, brokers, and commission merchants|42183|Industrial machinery & equipment whsle|1997|Reference year 1997|003|All firms|5021||17593135||100||850632||187382||17116|
