YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2007,1,334500,11,0,15,0,5431334,0,799258,0,1249203,0,27551,0,325576,0,0,0,2000,0,465965,0,25525,0,0,0,853696,0,937820,0,597324,0,0,0,0,0,36328,0,1126813,0,185242,0,419267,0,5431334,0,356492,0,162711,0,666386,0,86331,0,407243,0,454467,0,3297705,0,458132,0,1856969,0,0,0,993982,0,11378,0,3238748,0,3073113,0,57847,0,6786,0,2126,0,2993,0,0,0,25913,0,189,0,1498,0,10089,0,58194,0,2978227,0,1462840,0,43826,0,573106,0,17012,0,4006,0,39966,0,71899,0,51651,0,1048,0,40811,0,70627,0,0,0,54045,0,21998,0,73490,0,7289,0,885,0,443729,0,260521,0,12115,0,265850,0,286966,0,21116,0,41220,0,18590,0,17541,0,1049,0,227204,0,79268,0,79153,0,114,0,12150,0,4319,0,0,0,62799,0,98961,0,0
2007,1,334500,10,0,46,0,7840853,0,778957,0,1472113,0,26455,0,1029855,0,0,0,77654,0,446981,0,61395,0,1179,0,1182441,0,1960813,0,1228228,0,0,0,0,0,85588,0,1821348,0,283458,0,460671,0,7840853,0,795314,0,550288,0,758577,0,96686,0,1303042,0,263954,0,4072992,0,1081247,0,4200886,0,0,0,-1031709,0,177432,0,7177050,0,6932867,0,64331,0,8337,0,1452,0,15646,0,1786,0,2631,0,3392,0,1,0,30963,0,115644,0,7001639,0,4242365,0,104311,0,926338,0,28292,0,8760,0,89040,0,128272,0,120506,0,3032,0,50861,0,123723,0,0,0,80249,0,30046,0,140833,0,10407,0,2564,0,912039,0,175411,0,45452,0,212526,0,380105,0,167579,0,-1155,0,53726,0,53676,0,50,0,327506,0,114891,0,113344,0,513,0,15093,0,5082,0,361,0,94355,0,188366,0,83886
2007,1,334500,9,0,30,0,2144355,0,263775,0,497914,0,10745,0,341801,0,0,0,0,0,202508,0,304,0,0,0,151165,0,577563,0,360984,0,0,0,0,0,14436,0,506342,0,112672,0,72947,0,2144355,0,182103,0,164859,0,237361,0,26333,0,289422,0,16300,0,1227978,0,270413,0,725287,0,1,0,278293,0,46016,0,2459376,0,2382411,0,16351,0,824,0,6095,0,2253,0,66,0,9691,0,607,0,202,0,11222,0,29654,0,2327219,0,1429689,0,45978,0,325419,0,11320,0,2722,0,34277,0,55952,0,43500,0,512,0,19326,0,33531,0,0,0,32460,0,11169,0,46668,0,3295,0,2738,0,228663,0,132156,0,5976,0,137308,0,182754,0,45446,0,61444,0,17690,0,17529,0,160,0,103620,0,35773,0,35556,0,158,0,2832,0,955,0,97,0,31889,0,4366,0,0
2007,1,334500,8,0,60,0,2107508,0,202550,0,496860,0,9430,0,321926,0,0,0,10582,0,171885,1,7313,0,0,0,193890,0,680123,0,418082,0,0,0,0,0,24276,0,454069,0,106127,0,77673,0,2107508,0,244288,0,172931,0,379803,1,94812,0,275032,0,21277,0,919364,0,313342,0,1008292,0,0,0,-364423,1,37847,0,2846027,0,2786410,0,7964,1,1451,1,1500,1,290,1,730,0,773,1,1162,1,5,0,1405,0,44336,0,2692437,0,1394155,0,76639,0,454908,0,7701,0,3590,0,34049,0,50350,0,41335,0,1058,0,32033,0,43679,0,0,0,33185,0,32565,0,74295,1,3254,0,1926,0,407716,0,153590,0,3625,0,155764,0,287344,0,131580,1,186441,1,20000,1,19996,1,4,0,80903,0,27834,0,27684,1,128,1,1231,1,1427,1,446,0,24730,1,19131,0,0
2007,1,334500,7,0,179,0,2706137,0,384108,0,664782,0,21128,0,623281,1,26779,1,5447,0,146157,1,19493,1,3981,0,240370,0,1138122,0,734269,0,0,0,0,0,57476,0,124423,0,39482,0,66600,0,2706137,0,286196,0,200143,0,276018,1,79828,0,278703,0,35415,0,1549835,0,360344,0,856685,0,0,0,473927,0,141122,0,4114543,0,4080965,0,9286,1,900,1,2230,1,73,0,18,1,8275,0,5548,1,79,0,1,0,7168,0,3845308,0,2467490,0,143756,0,482660,0,11817,0,3803,0,43861,0,94216,0,43616,0,511,0,6811,0,65807,0,0,0,46559,0,23746,0,78088,0,3529,0,365,0,328673,0,269235,0,0,0,268335,0,361990,0,93655,0,243696,1,3681,1,3626,1,55,0,114002,0,38735,0,38735,0,0,0,0,1,1915,1,164,0,36656,1,12553,0,0
2007,1,334500,6,0,170,0,1106927,0,188288,0,364090,1,4289,0,202400,0,0,0,0,0,30536,1,7188,0,0,1,4226,0,320986,0,185447,0,0,0,0,1,21415,0,123641,1,43611,0,77503,0,1106927,0,173803,0,46810,0,132800,1,17401,0,47765,1,108998,0,579349,0,532208,0,757838,0,0,0,-710430,0,267,0,1613966,0,1587219,0,2858,1,3,1,3454,0,0,1,1,1,1174,1,1269,0,0,0,0,0,17988,0,1612698,0,1067239,0,32279,0,197794,0,4977,1,1879,0,20513,0,31469,0,7967,1,80,1,2549,0,17472,0,0,0,6974,0,5999,0,35434,1,1200,1,1213,0,177661,0,1268,0,0,0,1265,0,126885,0,125621,1,84094,1,9457,1,9457,0,0,1,33334,1,11334,1,11334,0,0,0,0,1,79,0,0,1,11255,0,0,0,0
2007,1,334500,5,0,713,0,2086129,0,168350,0,704333,1,4403,0,546371,0,0,0,0,0,182070,1,162181,0,0,1,66973,0,601413,0,436670,0,0,0,0,1,7285,0,41868,0,13550,0,59908,0,2086129,0,375284,0,220457,0,413377,1,79204,0,272395,0,39818,0,685594,0,196051,0,428692,0,0,0,107942,1,47090,0,4355608,0,4343255,0,3884,0,0,1,176,0,0,1,97,1,981,1,488,1,425,0,0,0,6301,0,4385755,0,2647573,0,185001,0,599818,0,18410,0,39721,0,122887,0,118760,0,40240,1,686,0,2914,0,42046,0,0,0,45480,0,16915,0,103565,1,1936,1,326,0,399475,0,-30147,1,4,0,-30143,0,155396,0,185539,1,67281,1,6586,1,6327,1,259,0,46558,0,14728,0,14728,0,0,0,0,1,4251,0,0,0,10477,0,194,0,0
2007,1,334500,4,1,661,1,454942,1,177837,1,101244,0,0,1,109177,0,0,0,0,1,19328,1,8163,0,0,1,5990,1,180131,1,154861,0,0,0,0,1,1555,1,13692,1,7688,1,372,1,454942,1,26125,1,11153,1,68078,1,36473,1,53551,1,3993,1,255569,1,58961,1,9359,0,0,1,187249,0,0,1,917213,1,912573,1,371,0,0,1,1910,0,0,0,0,0,0,0,0,0,0,0,0,1,2360,1,928223,1,515732,1,90467,1,80447,1,5814,1,803,1,38561,1,27779,1,6058,1,575,1,952,1,5083,0,0,1,9388,1,3853,1,15324,1,429,0,0,1,126959,1,-11009,0,0,1,-11009,1,29510,1,40520,1,-1481,0,0,0,0,0,0,1,9834,1,2002,1,2002,0,0,0,0,1,296,0,0,1,1706,0,0,0,0
2007,1,334500,3,1,1477,1,170746,1,32870,1,37531,0,0,1,9255,0,0,0,0,1,1052,1,24517,0,0,1,2990,1,64184,1,43553,0,0,0,0,0,0,1,42027,1,169,0,42,1,170746,1,27515,1,3254,1,11523,1,71397,1,57930,1,-5,1,-869,1,97502,1,9559,0,0,1,-107930,0,0,1,518785,1,515082,1,109,0,0,0,0,0,0,0,0,0,31,0,0,0,17,0,0,1,3545,1,536607,1,135974,1,72429,1,22659,1,3809,1,132,1,22540,1,10465,1,3473,0,0,0,0,1,6325,0,0,1,2505,0,0,1,8000,0,0,0,0,1,248298,1,-17823,0,0,1,-17823,1,2202,1,20025,0,0,1,2202,1,2188,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,334500,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486992,0,1464010,1,3974,0,18,0,0,0,6945,0,0,5,,1,4449,0,0,0,0,1,7596,0,1691735,1,787530,1,180624,1,396518,1,6478,1,2520,1,12257,0,12201,1,30892,5,,1,932,1,10823,0,0,1,3746,1,4220,1,30571,1,176,1,2731,0,209516,0,-204743,0,0,0,-204761,1,37990,1,242752,1,32675,1,415,1,415,0,0,1,4900,1,1666,1,1666,0,0,0,0,0,0,0,0,1,1666,0,12163,0,0
2007,1,334500,1,0,3438,0,155197191,0,7013209,0,20223434,0,312809,0,10097382,1,26779,1,95683,0,5470019,0,2085917,1,5160,0,35337083,0,23326427,0,14314410,0,0,0,0,0,804066,0,55364173,0,5160321,0,15135397,0,155197191,0,16251334,0,7022299,0,12916656,0,9200721,0,26449080,0,13928246,0,69428854,0,7882481,0,66656085,0,2641,0,10888348,0,16000701,0,92856045,0,87359366,0,1464029,0,19669,0,52436,0,864194,0,2916,0,666017,0,56564,0,56095,0,260288,0,2054472,0,87970174,0,52254232,0,1398658,0,12085729,0,334694,0,123243,0,1070094,0,1771120,0,3094304,0,53089,0,1239584,0,1442974,0,0,0,624226,0,847349,0,1911079,0,160497,0,152613,0,9406689,0,4885872,0,726534,0,5592737,0,6892922,0,1300185,0,714216,0,1166826,0,1084240,0,82585,0,5008012,0,1758405,0,1745036,0,7435,0,314786,0,127845,0,14295,0,1301479,0,1136768,0,83886
2007,1,335,13,0,13,0,894484471,0,16099304,0,191997627,0,2095057,0,12117422,0,783972,0,3123486,0,69942046,4,,0,7746565,0,475906147,0,108079724,0,58860068,0,0,0,0,0,2661974,0,56155661,0,9719106,0,20544774,0,894484471,0,75209549,0,241894495,0,46234677,0,539,0,335054370,0,60542556,0,135548284,0,4948892,0,89690450,0,1222631,0,84984126,0,45297814,0,305138080,0,153455445,0,87995704,0,4172,0,12373642,0,2679296,0,506903,0,4102073,0,3641868,0,105928,0,8164403,0,32108645,0,298818476,0,109753085,0,528295,0,17941573,0,1306485,0,2879412,0,1822607,0,1648276,0,98832577,0,148178,0,2331684,0,12332001,0,0,0,1317711,0,1289292,0,2622680,0,327636,0,76766,0,43660217,0,6319604,0,4270868,0,10586300,0,11134439,0,548139,0,0,0,1044926,0,1007643,0,37284,0,10090112,0,3556274,0,3531547,0,9900,0,2444066,0,186637,0,52366,0,873204,0,12778666,0,0
2007,1,335,12,0,32,0,39849875,0,1631958,0,5022441,0,137102,0,3583045,0,0,0,0,0,2393041,0,600734,0,0,0,9578593,0,8426538,0,5050949,0,0,0,0,0,211068,0,10818391,0,809306,0,3581423,0,39849875,0,4087826,0,1592557,0,2985514,0,15064,0,9079858,0,4058058,0,18030998,0,1596235,0,14809396,0,32713,0,3061379,0,1468725,0,29439217,0,28616597,0,325007,0,9752,0,24013,0,72242,0,938,0,15317,0,88788,0,466,0,89460,0,196638,0,29266534,0,19902945,0,154015,0,2235991,0,116497,0,48158,0,254186,0,362476,0,927564,0,4632,0,521026,0,548764,0,0,0,384471,0,162244,0,567122,0,29951,0,31789,0,3014705,0,172684,0,125553,0,288484,0,1156739,0,868255,0,67400,0,130256,0,129930,0,326,0,959368,0,336808,0,335556,0,1252,0,54716,0,13937,0,6147,0,262008,0,157673,0,0
2007,1,335,11,0,33,0,11139048,0,838875,0,1900298,0,59623,0,1915440,0,13947,0,0,0,975987,0,1126,0,6393,0,1071027,0,4492698,0,2605729,0,0,0,0,0,98804,0,2355841,0,556446,0,690409,0,11139048,0,1189474,0,392483,0,1325674,0,391562,0,2517583,0,809170,0,4513101,0,757544,0,6886503,0,3975,0,-2918843,0,216077,0,13331287,0,13044232,0,101216,0,5879,0,1440,0,53394,0,0,0,5859,0,4204,0,4588,0,21346,0,89127,0,12895248,0,8738994,0,169502,0,1089236,0,46409,0,9755,0,115494,0,207407,0,275889,0,7759,0,109177,0,278795,0,0,0,290900,0,97847,0,257353,0,19313,0,36903,0,1144516,0,436039,0,38464,0,468624,0,704182,0,235558,0,125901,0,133589,0,129019,0,4570,0,436904,0,153938,0,152607,0,1331,0,22625,0,6880,0,2601,0,121832,0,41688,0,0
2007,1,335,10,0,66,0,10945807,0,1052121,0,2227342,0,64125,0,1879174,0,0,0,0,0,631927,0,9595,0,0,0,1548698,0,3574042,0,2185603,0,18514,0,5520,0,127584,0,1977361,0,244975,0,399671,0,10945807,0,984116,0,436727,0,1325688,0,257014,0,2067182,0,530445,0,5344635,0,696327,0,3834862,0,51225,0,980221,0,217999,0,12317572,0,12031303,0,61553,0,10191,0,1977,0,16505,0,2614,0,11902,0,2167,0,1227,0,14947,0,163186,0,11578519,0,7982679,0,225815,0,1152374,0,52145,0,8950,0,119263,0,195471,0,245868,0,6314,0,91746,0,214480,0,2210,0,99370,0,77295,0,215763,0,26692,0,26190,0,835894,0,739053,0,26863,0,755726,0,960502,0,204776,0,306598,0,66758,0,65826,0,931,0,587146,0,201816,0,204324,0,426,0,7071,0,9007,0,2824,0,182914,0,179004,0,0
2007,1,335,9,0,80,0,5553221,0,533142,0,1293808,0,32847,0,1137489,0,4319,0,0,0,340508,0,3870,0,0,0,642024,0,2257750,0,1463030,0,0,0,0,0,47352,0,872873,0,135864,0,51826,0,5553221,0,737184,0,251456,0,586273,0,86878,0,814846,0,329727,0,2746858,0,453172,0,2253975,0,0,0,307183,0,267471,0,7125082,0,6993185,0,34646,0,2912,0,3411,0,8896,0,89,0,6963,0,2280,0,505,0,7481,0,64716,0,6756741,0,4898858,0,113488,0,576359,0,24212,0,15101,0,61622,0,123538,0,88648,0,2724,0,37581,0,139934,0,0,0,50939,0,25407,0,109857,0,5138,0,5550,0,477788,0,368341,0,4569,0,369998,0,482722,0,112724,0,243043,0,36111,0,35758,0,353,0,202054,0,70011,0,69444,0,567,0,3552,0,1600,0,56,0,64802,0,9687,0,0
2007,1,335,8,0,149,0,5346066,0,717963,0,1314623,0,24713,0,1282551,0,0,0,0,0,175329,1,3407,0,0,0,236860,0,2219016,0,1351487,0,0,0,0,0,52089,0,649673,0,93799,0,164554,0,5346066,0,788941,0,480951,0,469892,0,131740,0,1093711,0,189512,0,2191319,0,951115,0,2055737,0,0,0,-746701,0,68832,0,7668187,0,7541598,0,14632,1,183,1,152,1,13913,1,6025,1,3526,0,3151,0,0,1,5562,0,79445,0,7440607,0,5232538,0,147175,0,658151,0,20863,0,9534,0,72992,0,122190,0,122628,0,1118,0,27362,0,145308,0,0,0,42514,0,56646,0,123851,0,9873,0,4734,0,643128,0,227580,1,3568,0,230965,0,412964,0,181998,0,121256,0,50682,0,50682,0,0,0,212390,0,75461,0,74675,1,651,1,3896,0,5744,1,427,0,65394,1,14410,0,0
2007,1,335,7,0,413,0,6584700,0,952225,0,1766331,0,32357,0,1856716,1,12780,0,0,0,189723,0,22434,1,328,0,324811,0,3108106,0,2080442,0,0,0,0,0,73317,0,422673,0,118482,0,86535,0,6584700,0,1117577,0,564772,0,679036,0,167515,0,687675,0,158975,0,3209150,0,870931,0,1009398,1,13954,0,1448095,0,133229,0,12583647,0,12457721,0,18799,0,5056,0,8193,1,1929,1,316,0,24665,0,8344,1,601,1,8511,0,49510,0,12008438,0,8888108,0,264730,0,963082,0,26932,0,14563,0,175619,0,226592,0,105672,0,2509,0,20896,0,172627,0,0,0,55515,0,59363,0,161495,0,10845,0,4104,0,855786,0,575208,1,2986,0,573138,0,876783,0,303645,0,517392,0,28197,0,27776,1,421,0,299486,0,102462,0,101931,1,524,1,2961,0,3395,1,1005,0,95101,0,53878,0,5285
2007,1,335,6,0,648,0,4521254,0,563890,0,1070568,0,30027,0,1439208,1,168,0,0,0,163149,1,164055,0,0,0,247662,0,1945558,0,1404862,0,0,0,0,0,75869,0,320866,0,86583,0,51732,0,4521254,0,724368,0,698819,0,455166,1,155396,0,706073,0,56201,0,1725231,0,567674,0,1444738,0,0,0,-211838,1,75342,0,8219879,0,8166607,0,11825,1,15,1,2132,1,52,0,0,1,245,1,675,1,1618,1,9,0,36702,0,7979025,0,5587126,0,246520,0,781676,0,19744,0,10568,0,110725,0,197758,0,124652,0,542,0,22624,0,72865,0,0,0,43326,0,23874,0,116897,0,4531,1,6929,0,608668,0,240854,0,0,0,240839,0,544503,0,303664,0,338093,1,3138,1,3098,1,40,0,133275,0,45119,0,45119,0,0,0,0,1,5216,0,18,0,39885,1,26952,1,2980
2007,1,335,5,0,1382,0,2882878,0,441099,0,892505,0,12126,0,814191,0,0,0,0,0,74338,1,13609,0,0,0,76664,0,1522751,0,1059600,0,0,0,0,0,21017,0,114310,0,70327,0,54449,0,2882878,0,574426,0,346619,0,356169,0,117681,0,353022,0,137430,0,997532,0,954368,0,403072,1,16871,0,-32469,0,344310,0,6739676,0,6581007,0,5000,1,281,1,560,0,0,0,0,1,19549,0,5694,0,2,0,0,0,127582,0,6273908,0,3983647,0,302621,0,854483,0,20265,0,4196,0,131940,0,145381,0,75042,0,540,0,19513,0,93362,0,0,0,23107,0,29202,0,69310,0,3685,0,3630,0,513983,0,465768,1,827,0,466314,0,589196,0,122882,0,454911,0,58784,0,58783,0,2,0,75501,0,23432,0,23432,0,0,0,0,1,460,0,0,0,22971,1,17562,0,0
2007,1,335,4,0,876,0,635069,0,136576,0,260153,0,0,0,161139,1,807,0,0,1,4902,1,16078,0,0,1,2205,0,348453,0,291558,0,0,0,0,1,6777,1,17239,1,14230,1,-13472,0,635069,0,116062,1,71400,1,38018,1,20570,1,42762,1,2404,0,343853,0,31940,1,260287,0,0,0,60096,1,8469,0,2095964,0,2091569,1,206,0,0,1,717,0,0,0,0,1,1664,0,0,0,0,0,0,1,1808,0,1987398,0,1249960,1,111815,0,163011,0,9907,1,3,0,38727,0,46143,0,15594,1,130,1,682,0,17567,0,0,1,2759,1,1466,1,13040,1,466,1,15,0,316115,0,108566,0,0,0,108566,0,131718,1,23152,1,99525,1,18483,1,18483,0,0,1,13711,1,2322,1,2322,0,0,0,0,0,8,0,0,1,2315,0,0,0,0
2007,1,335,3,0,2066,0,410769,0,58410,0,123494,1,5706,0,142027,0,0,0,0,0,16794,1,378,0,0,1,1143,0,620308,0,591203,0,0,0,0,1,1428,1,31644,1,18578,1,30629,0,410769,0,202569,1,30238,0,111598,1,978454,1,6931,1,-11193,0,-907829,0,60449,1,80577,0,0,0,-1026711,0,22144,0,1303111,0,1279067,1,244,0,0,0,0,0,0,0,0,0,19,0,55,0,0,0,0,1,23727,0,1431767,0,689383,0,34502,0,227693,0,8983,1,412,0,79294,0,32388,0,30325,1,622,1,1875,0,14561,0,0,0,10963,1,251,1,5367,1,316,0,0,0,294832,0,-128656,0,0,0,-128656,1,15777,1,144433,1,-130375,0,132,0,132,0,0,1,15418,1,2534,1,2534,0,0,0,0,1,271,0,0,1,2263,0,0,0,0
2007,1,335,2,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942506,0,1836394,0,8723,0,37,0,0,0,310,0,0,1,52071,0,2537,0,0,0,0,0,42434,0,2265063,0,1434604,0,15213,0,295467,0,7642,0,500,0,16674,0,30146,0,28227,1,141,0,28410,0,36612,0,0,0,7400,0,18125,0,27901,1,1498,1,3828,0,312675,0,-322556,0,0,0,-322594,1,88865,0,411459,1,-797,1,108266,1,108266,0,0,1,49705,1,18483,1,17248,1,248,0,0,0,236,0,0,1,18247,1,4381,0,0
2007,1,335,1,0,6612,0,982353158,0,23025566,0,207869189,0,2493683,0,26328402,1,815992,0,3123486,0,74907745,0,835287,1,7753285,0,489635834,0,136594943,0,76944530,0,18514,0,5520,0,3377281,0,73736532,0,11867695,0,25642528,0,982353158,0,85732092,0,246760516,0,54567706,0,2322413,0,352424013,0,66803285,0,173743132,0,11888646,0,122728993,0,1341369,0,85904536,0,48120413,0,407904209,0,254094724,0,88577557,0,38478,0,12416237,0,2846539,0,516885,0,4243853,0,3759762,0,114935,0,8311719,0,32983521,0,398701724,0,178341926,0,2313691,0,26939095,0,1660083,0,3001151,0,2999143,0,3337766,0,100872686,0,175210,0,3212575,0,14066875,0,2210,0,2328975,0,1841012,0,4290636,0,439943,0,200439,0,52678307,0,9202486,0,4473697,0,13637706,0,17098390,0,3460685,0,2142947,0,1679321,0,1635394,0,43927,0,13075070,0,4588661,0,4560740,0,14899,0,2538888,0,233391,0,65445,0,1750938,0,13283900,1,8265
2007,1,335105,13,0,3,0,786375941,0,14943958,0,181240672,0,1983937,0,8197762,0,783972,0,3123486,0,42635514,0,0,0,7746565,0,442069300,0,96395993,0,51795411,0,0,0,0,0,2492196,0,35087393,0,5893096,0,11331575,0,786375941,0,41271986,0,240082326,0,42080357,0,539,0,322427152,0,52750332,0,87763249,0,2009027,0,44317779,0,1222631,0,78686917,0,38473106,0,257508039,0,108962022,0,86880510,0,0,0,12279712,0,2220226,0,506868,0,3475907,0,3635167,0,104753,0,7873703,0,31569170,0,254180349,0,78331388,0,302383,0,14766739,0,1105772,0,2857868,0,1368396,0,904519,0,96666613,0,122831,0,1935022,0,11705541,0,0,0,879323,0,734161,0,1900607,0,251258,0,64459,0,40283469,0,3327690,0,3811745,0,7139435,0,7295116,0,155681,0,0,0,276407,0,239946,0,36461,0,7018709,0,2471382,0,2456556,0,0,0,2229304,0,140181,0,45703,0,56194,0,11910635,0,0
2007,1,335105,12,0,9,0,12226857,0,356012,0,1977315,0,44987,0,1197692,0,0,0,0,0,1124835,0,0,0,0,0,3801505,0,3237820,0,2050344,0,0,0,0,0,78450,0,2024134,0,126668,0,651093,0,12226857,0,2438253,0,133608,0,1142821,0,0,0,1876814,0,749685,0,5885677,0,327151,0,2905462,0,32713,0,3728819,0,1108468,0,12623953,0,12310618,0,62825,0,1653,0,18016,0,37730,0,0,0,10764,0,10456,0,33,0,35072,0,136785,0,12156612,0,8638327,0,33610,0,812483,0,34378,0,8036,0,89489,0,165523,0,245529,0,1787,0,72191,0,180317,0,0,0,253371,0,32357,0,255471,0,14737,0,17816,0,1301188,0,467341,0,39289,0,504976,0,546197,0,41221,0,9779,0,912,0,889,0,23,0,535765,0,187416,0,187416,0,0,0,34529,0,6421,0,0,0,146466,0,104043,0,0
2007,1,335105,11,0,9,0,3045386,0,148006,0,645017,0,18235,0,783990,0,0,0,0,0,194049,0,0,0,0,0,42181,0,1291690,0,692634,0,0,0,0,0,29290,0,531180,0,124298,0,215150,0,3045386,0,421135,0,197693,0,338402,0,180000,0,505838,0,245029,0,1157289,0,360481,0,329320,0,0,0,524807,0,57319,0,4615228,0,4580765,0,540,0,5639,0,243,0,288,0,0,0,1995,0,1092,0,0,0,0,0,24666,0,4467979,0,3180736,0,113112,0,282799,0,5422,0,2532,0,34752,0,59995,0,62821,0,24,0,13668,0,96789,0,0,0,228298,0,22757,0,72885,0,1408,0,5329,0,284653,0,147249,0,0,0,141610,0,183673,0,42063,0,128317,0,0,0,0,0,0,0,45455,0,15876,0,15876,0,0,0,279,0,433,0,0,0,15164,0,25958,0,0
