YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2004,1,61,9,0,21,0,1473548,0,333150,0,289443,0,46111,0,17981,0,0,0,0,0,119386,0,5894,0,431,0,104289,0,561234,0,231180,0,0,0,0,0,23578,0,285293,0,55697,0,65857,0,1473548,0,121076,0,32221,0,326387,0,1230,0,309590,0,67527,0,615517,0,141576,0,342276,0,0,0,138012,0,6347,0,1462271,0,1406918,0,2986,0,252,0,227,0,563,0,0,0,321,0,1225,0,0,0,3924,0,45854,0,1392602,0,244363,0,29560,0,486028,0,10973,0,27332,0,66506,0,37882,0,15132,0,164,0,9168,0,53925,0,0,0,126585,0,5854,0,20621,0,1706,0,256802,0,69669,0,1444,0,70861,0,99800,0,28939,0,44205,0,24741,0,24741,0,0,0,37382,0,13238,0,12776,0,462,0,1444,0,0,0,0,0,0,0,136,0,11659,0,4298,0,0
2004,1,61,10,0,19,0,2893609,0,296222,0,653545,0,40598,0,30050,0,0,0,105293,0,182890,0,1265,0,65,0,102945,0,957575,0,451359,0,0,0,0,0,32290,0,830728,0,75893,0,268591,0,2893609,0,145002,0,152999,0,691595,0,10038,0,414992,0,232750,0,1246234,0,362167,0,886717,0,0,0,171444,0,174094,0,3265678,0,3218605,0,12993,0,2453,0,4600,0,0,0,192,0,6745,0,14,0,4,0,0,0,20072,0,3080023,0,1156193,0,60291,0,721689,0,21381,0,34166,0,127572,0,81393,0,50815,0,1078,0,38327,0,102033,0,0,0,120544,0,10637,0,59657,0,2609,0,491637,0,185655,0,0,0,183202,0,255927,0,72725,0,55716,0,3021,0,3018,0,4,0,197190,0,68785,0,68733,0,52,0,1147,0,0,0,0,0,0,0,0,0,67639,0,85888,0,0
2004,1,61,11,0,7,0,2750358,0,263525,0,324372,0,11097,0,12356,0,0,0,0,0,270247,0,2183,0,0,0,216380,0,774837,0,317991,0,0,0,0,0,84605,0,1226193,0,220097,0,124846,0,2750358,0,204597,0,26043,0,448775,0,23005,0,673093,0,240266,0,1134581,0,176619,0,1017478,0,0,0,54685,0,114201,0,2288385,0,2223232,0,7684,0,2169,0,906,0,26349,0,3172,0,0,0,0,0,1572,0,1764,0,21537,0,2180471,0,504826,0,39508,0,664851,0,28276,0,16592,0,134486,0,118463,0,58437,0,201,0,31920,0,85659,0,0,0,101654,0,28423,0,52139,0,9931,0,305106,0,107914,0,3187,0,108933,0,112876,0,3943,0,11569,0,7666,0,6566,0,1100,0,93641,0,32867,0,32730,0,138,0,1518,0,0,0,0,0,7,0,0,0,31342,0,0,0,0
2004,1,61,12,0,7,0,6843050,0,1376569,0,1483626,0,156331,0,37803,0,0,0,0,0,310156,0,0,0,0,0,957595,0,2154541,0,979495,0,0,0,0,0,96322,0,1352262,0,133776,0,343779,0,6843050,0,888811,0,258934,0,1056676,0,202042,0,329539,0,-293452,0,4400500,0,140169,0,2110963,0,318,0,2150842,0,1791,0,6421991,0,6059592,0,42285,0,21360,0,7929,0,77841,0,0,0,26769,0,464,0,700,0,0,0,185050,0,5604071,0,156658,0,91735,0,2221511,0,48579,0,224202,0,427768,0,141083,0,55240,0,742,0,57558,0,276110,0,0,0,671562,0,5667,0,215357,0,4206,0,1006091,0,817919,0,2757,0,799316,0,834441,0,35125,0,0,0,22933,0,22443,0,490,0,811508,0,284028,0,284028,0,0,0,232,0,0,0,0,0,111,0,275,0,283410,0,0,0,0
2004,1,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,62,1,0,370384,0,219757920,0,24262820,0,36578696,0,8229760,0,1661379,0,721285,0,557106,0,13530613,0,4182080,0,353325,0,45088522,0,128051226,0,68006642,1,40406,1,9234,0,4648330,0,41858016,0,7495671,0,1965424,0,219757920,0,12002589,0,12707706,0,29725781,0,9669712,0,68130986,0,24506317,0,63014829,0,8357960,0,74351882,0,92486,0,-10968645,0,8818854,0,506457947,0,491856539,0,860519,0,228211,0,571733,0,188508,0,28810,0,1005625,0,346478,0,41616,0,53903,0,11276006,0,486082244,0,47933085,0,69613028,0,143033809,0,4483995,0,5633383,0,22214323,0,18221442,0,6356863,0,180977,0,2144378,0,10484484,1,2681,0,3388305,0,10048423,0,12924239,0,1008182,0,128410649,0,20375703,0,113531,0,20261024,0,29171822,0,8910798,0,17186130,0,2149697,0,2115462,0,34235,0,7393135,0,2547764,0,2537275,0,16325,0,16417,0,175,0,0,0,35439,0,17310,0,2478422,0,900561,1,76900
2004,1,62,2,0,38160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10867811,0,10360617,0,12341,0,5350,1,1380,1,52,0,0,1,168848,0,34274,0,0,0,0,0,284948,0,10616119,0,719206,0,2592044,0,2214690,0,104511,0,82612,0,653966,0,401388,0,99023,0,1384,0,28801,0,108611,0,0,0,52939,0,282607,0,161543,0,46412,0,3066384,0,251691,0,0,0,246341,0,774533,0,528192,0,373936,0,101691,0,101691,0,0,0,41246,0,13072,0,12105,0,931,0,0,0,0,0,0,0,69,0,0,0,13004,0,1200,0,0
2004,1,62,3,0,312122,0,26686600,0,8576868,0,1224878,0,45708,0,313893,0,3,0,227,0,780528,0,2797298,1,31652,0,1023893,0,37055412,0,27502237,1,38637,1,8806,0,474878,0,2980829,0,1323907,0,268262,0,26686600,0,1277660,0,3419402,0,4935777,0,6478396,0,8882563,0,471108,0,1221693,0,1426022,0,3796774,1,39971,0,-3070402,0,970672,0,217243198,0,212953664,0,50909,0,2198,0,74059,1,3794,1,9536,0,57808,0,90404,0,4533,4,,0,3996291,0,204642486,0,10966239,0,50199835,0,51510931,0,1685872,0,101869,0,11822861,0,7247882,0,940702,0,36436,0,212260,0,2943732,1,2681,0,2032808,0,6227026,0,3366645,0,40825,0,55303881,0,12600712,0,0,0,12598514,0,15242412,0,2643898,0,12554666,0,676549,0,673379,0,3170,0,482387,0,129641,0,135938,1,79,0,0,0,0,0,0,0,1507,0,0,0,128134,0,107762,1,10094
2004,1,62,4,0,11284,0,7473133,0,1677651,0,1007608,0,230171,0,38546,0,0,0,0,0,231651,0,443739,1,12392,0,522135,0,6726995,0,4223067,0,0,0,0,0,299180,0,1177765,0,261061,0,49770,0,7473133,0,682418,0,725230,0,1009947,0,669623,0,3047567,0,259270,0,1079079,0,291688,0,1323888,0,0,0,-336237,0,200259,0,32919672,0,32541284,0,11123,1,172,0,4221,0,0,0,0,1,31077,0,20039,1,266,1,82,0,311408,0,31417224,0,2441150,0,8250201,0,8608030,0,330190,0,33587,0,1420388,0,1193067,0,272909,0,4256,0,149508,0,613590,0,0,0,204653,0,893075,0,583456,0,19571,0,6399594,0,1502448,0,0,0,1502277,0,1979528,0,477251,0,1671990,0,78287,0,78043,1,244,0,88275,0,28024,0,27977,1,48,0,0,0,0,0,0,1,273,1,207,0,27545,1,24219,0,0
2004,1,62,5,0,7051,0,14291590,0,2879665,0,3401876,0,270103,0,124056,0,1765,0,0,0,1003397,0,450117,0,0,0,1029131,0,11049542,0,6295046,0,5,0,3,0,380187,0,523671,0,282263,0,295593,0,14291590,0,1380029,0,1962145,0,2494371,0,924547,0,4841667,0,448321,0,2240512,0,1356281,0,2198712,1,16728,0,-1091395,0,239816,0,59129382,0,58000783,0,20716,0,95,0,23608,0,0,0,0,1,105380,0,32688,0,3970,0,0,0,942141,0,57642434,0,5615347,0,6245887,0,19154028,0,407303,0,630604,0,2365449,0,2061564,0,375008,0,3944,0,58659,0,1041327,4,,0,380012,0,1059164,0,1207953,0,56248,0,16979936,0,1486948,0,0,0,1486853,0,2382319,0,895466,0,1765407,0,124444,0,121515,0,2929,0,167316,0,53632,0,53094,1,538,0,0,0,0,0,0,0,3831,1,923,0,48878,0,45558,1,48097
2004,1,62,6,0,716,0,5002486,0,831260,0,1262455,0,167920,0,38853,0,151,0,1022,0,419384,0,185111,0,2127,0,261582,0,3488458,0,1698924,0,10,0,10,0,119549,0,246737,0,143505,0,156144,0,5002486,0,640447,0,602241,0,1017116,0,262433,0,1889749,0,159075,0,431424,0,409798,0,1031180,0,0,0,-776850,0,232704,0,16289108,0,15860079,0,14270,0,137,0,4435,0,39,0,29,0,18140,0,5360,1,694,0,0,0,385924,0,16074567,0,5008138,0,746062,0,3937308,0,126311,0,128949,0,435318,0,399350,0,160171,0,1113,0,16894,0,272293,0,0,0,65272,0,147472,0,196825,0,12485,0,4420606,0,214540,0,0,0,214403,0,517399,0,302995,0,227898,0,73812,0,73326,1,486,0,87612,0,30140,0,29727,0,413,0,0,0,0,0,0,0,277,1,108,0,29756,0,25491,0,0
2004,1,62,7,0,552,0,8520928,0,1166215,0,2671397,0,612207,0,108198,0,46620,0,1320,0,654614,0,156854,0,34701,0,996764,0,4572404,0,2203344,0,0,0,0,0,130628,0,569739,0,144556,0,371580,0,8520928,0,973015,0,765982,0,1587543,0,472809,0,2717479,0,446715,0,1557385,0,722017,0,2437505,0,3005,0,-1509145,0,95996,0,17557980,0,16896883,0,27693,0,1501,0,18502,0,777,0,13052,0,25427,0,12164,0,2021,0,2512,0,557449,0,17232073,0,2869714,0,330199,0,5661744,0,137778,0,307489,0,639396,0,619623,0,220473,0,3283,0,52842,0,347170,0,0,0,69221,0,200727,0,851322,0,11909,0,4909184,0,325907,0,588,0,324995,0,648913,0,323918,0,290036,0,160976,0,158132,0,2844,0,159770,0,56940,0,54398,0,2542,0,188,0,175,0,0,0,608,0,100,0,55869,0,39590,0,0
2004,1,62,8,0,210,0,7271608,0,823574,0,1905224,0,344030,0,67594,0,77474,0,274,0,702823,0,47524,0,46523,0,873403,0,3832585,0,1718865,0,1754,0,415,0,178060,0,700039,0,190372,0,268440,0,7271608,0,876268,0,596470,0,1374846,0,92862,0,2049673,0,457626,0,1823863,0,1100271,0,2493282,0,1115,0,-1686043,0,84762,0,14287728,0,13678926,0,30583,0,956,0,24191,0,3891,0,11,0,29091,0,9925,0,2866,0,11,0,507276,0,14158422,0,2360830,0,181411,0,4682210,0,86413,0,165895,0,500680,0,512023,0,183851,0,2705,0,57115,0,306129,0,0,0,52471,0,137415,0,485060,0,9474,0,4434740,0,129306,0,0,0,128350,0,407656,0,279306,0,92250,0,102283,0,100021,0,2262,0,187036,0,65375,0,63853,0,1593,0,0,0,0,0,0,0,831,0,690,0,63854,0,7333,0,0
2004,1,62,9,0,111,0,7674876,0,859922,0,1847153,0,427903,0,153037,0,110615,0,2434,0,601520,0,62104,0,139,0,881160,0,3557297,0,1586859,0,0,0,0,0,157168,0,1488671,0,252394,0,220812,0,7674876,0,830613,0,486703,0,1278016,0,43535,0,2484932,0,387423,0,2163653,0,694565,0,3625076,0,0,0,-2079116,0,76871,0,12048123,0,11603737,0,38047,0,4411,0,20257,0,28138,0,141,0,14334,0,10446,0,570,0,3705,0,324337,0,11845651,0,1690635,0,129051,0,3887202,0,120031,0,202678,0,536407,0,440139,0,202211,0,4887,0,92631,0,259764,0,0,0,55124,0,60909,0,371693,0,15881,0,3776406,0,202472,0,4003,0,202064,0,402253,0,200188,0,53592,0,72154,0,71738,0,416,0,269748,0,94806,0,93284,0,1160,0,43,0,0,0,0,0,697,0,353,0,93714,0,27594,0,1899
2004,1,62,10,0,98,0,15394667,0,1722305,0,3128400,0,746197,0,125916,0,238873,0,94118,0,1266998,0,5338,0,0,0,1539386,0,6663671,0,2488819,0,0,0,0,0,322240,0,2765877,0,420685,0,1177246,0,15394667,0,950607,0,698921,0,2425180,0,58877,0,5936252,0,1303692,0,4021138,0,1102633,0,8830166,0,31325,0,-5601204,0,341783,0,19212877,0,18266464,0,109603,0,5459,0,65084,0,9039,0,3648,0,191686,0,34041,0,899,0,0,0,526954,0,19026911,0,1838665,0,120696,0,6463708,0,172837,0,911004,0,635820,0,669243,0,502666,0,3562,0,196883,0,525517,0,0,0,89651,0,73471,0,683270,0,23320,0,6116598,0,185966,0,27,0,180535,0,807930,0,627395,0,145058,0,260753,0,260124,0,629,0,402665,0,143342,0,139871,0,3472,0,749,0,0,0,0,0,6427,0,1827,0,134340,0,163788,0,16715
2004,1,62,11,0,30,0,11050059,0,996695,0,1862227,0,237632,0,74816,0,5086,0,247566,0,699958,0,1180,0,87723,0,1842199,0,2545078,0,951055,0,0,0,0,0,143691,0,2642333,0,367536,0,1457731,0,11050059,0,1040477,0,231464,0,1535558,0,157130,0,2755852,0,1348314,0,3981266,0,814201,0,4559258,0,0,0,-1019644,0,372549,0,15927757,0,15187308,0,56157,0,17569,0,4930,0,36051,0,623,0,169170,0,527,0,538,0,2420,0,452465,0,15630262,0,1977303,0,98399,0,6317073,0,106947,0,170178,0,568734,0,635924,0,220294,0,1722,0,178785,0,227753,0,0,0,53988,0,416363,0,633788,0,44760,0,3978250,0,297496,0,3912,0,283839,0,517487,0,233647,0,11297,0,151410,0,148579,0,2831,0,357199,0,127315,0,124649,0,2455,0,137,0,0,0,0,0,379,0,207,0,126593,4,,0,0
2004,1,62,12,0,42,0,50928975,0,3445070,0,7526726,0,1363677,0,255056,0,240698,0,210145,0,3813929,0,32816,0,0,0,6441320,0,20005921,0,8140816,0,0,0,0,0,1175947,0,15910698,0,1740548,0,3115689,0,50928975,0,1693230,0,2724532,0,5617103,0,413971,0,15876643,0,6701004,0,17902491,0,300113,0,15905920,0,342,0,5795208,0,4099092,0,48053760,0,45838789,0,253752,0,94222,0,67035,0,100122,0,1728,0,121288,0,48379,0,2467,0,22316,0,1503661,0,45527222,0,8971939,0,621154,0,13254645,0,444086,0,1224291,0,1592783,0,1922065,0,1347183,0,26696,0,659238,0,1797016,0,0,0,195234,0,89599,0,2183368,0,151003,0,11046923,0,2526539,0,102336,0,2534652,0,2959635,0,424983,0,0,0,326214,0,324485,0,1730,0,2634406,0,925059,0,921964,0,3094,0,15185,0,0,0,0,0,12466,0,5781,0,891626,0,176532,0,95
2004,1,62,13,0,8,0,65462999,0,1283594,0,10740753,0,3784211,0,361412,0,0,0,0,0,3355811,0,0,0,138069,0,29677549,0,28553863,0,11197610,0,0,0,0,0,1266800,0,12851657,0,2368845,0,-5415843,0,65462999,0,1657826,0,494616,0,6450324,0,95530,0,17648609,0,12523769,0,26592325,0,140371,0,28150121,0,0,0,406182,0,2104350,0,42920551,0,40668005,0,235324,0,96141,0,264032,0,6604,0,40,0,73375,0,48230,0,22792,0,22857,0,1483152,0,42268873,0,3473918,0,98090,0,17342240,0,761716,0,1674225,0,1042520,0,2119175,0,1832370,0,90988,0,440762,0,2041581,0,0,0,136932,0,460596,0,2199316,0,576294,0,7978149,0,651678,0,2665,0,558202,0,2531758,0,1973556,0,0,0,21123,0,4429,0,16694,0,2515475,0,880416,0,880416,0,0,0,117,0,0,0,0,0,8075,0,7114,0,865110,0,281495,0,0
2004,1,621,1,0,302080,0,73583907,0,15249543,0,11218514,0,1844138,0,769719,0,330175,0,284404,0,3531437,0,3183277,0,259106,0,12263022,0,55296318,0,37082714,1,29517,1,8809,0,771952,0,18803449,0,3629103,0,-5841761,0,73583907,0,4548844,0,6291799,0,12803349,0,5941571,0,15559179,0,10028143,0,18411023,0,3088195,0,25049045,1,41359,0,-6698999,0,3068578,0,329289859,0,321185258,0,292810,0,33374,0,172706,1,91795,0,12202,0,324435,0,138494,0,17099,0,1727,0,7019958,0,312984729,0,24147049,0,64765436,0,80747445,0,2292294,0,1934214,0,14693410,0,10031113,0,2034533,0,84585,0,835149,0,5039208,1,102,0,2593471,0,9098288,0,6652545,0,209582,0,87826304,0,16305129,0,67196,0,16338952,0,19851092,0,3512140,0,15241107,0,1179591,0,1166648,0,12943,0,2019661,0,681264,0,681264,0,5209,0,10,0,0,0,0,0,3224,0,5942,0,672087,0,267975,1,24054
2004,1,621,2,0,30954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9297879,0,9003456,0,6286,0,5350,0,250,1,42,0,0,1,29912,1,20652,0,0,0,0,0,231931,0,8960251,0,407100,0,2510565,0,1826012,0,76585,0,12077,0,583528,0,324877,0,46161,1,1048,0,14161,0,95810,0,0,0,43699,0,281828,0,113925,1,32581,0,2590292,0,337628,0,0,0,332278,0,645242,0,312964,0,388139,0,58179,0,58179,0,0,0,15710,0,4345,0,3947,0,362,0,0,0,0,0,0,0,0,0,0,0,4345,0,0,0,0
2004,1,621,3,0,259069,0,22233232,0,7520218,0,828809,1,32899,0,223546,0,3,0,0,0,666262,0,2537328,1,23630,0,958336,0,31937220,0,24358484,1,29512,1,8806,0,151129,0,2646950,0,1139064,0,249541,0,22233232,0,805540,0,2568771,0,4433662,0,4474970,0,6419967,0,341686,0,3188635,0,1046333,0,3287819,1,39971,0,-538908,0,646579,0,191203908,0,187190940,0,48717,0,2186,0,67883,1,2820,1,9536,0,57808,0,79567,0,4505,4,,0,3739946,0,179370937,0,8028693,0,47684434,0,42789930,0,1278973,0,79280,0,9688754,0,6067093,0,701731,0,32752,0,180066,0,2554666,1,102,0,1854255,0,6024882,0,2992410,0,36698,0,49376218,0,11832970,0,0,0,11830785,0,13696492,0,1865708,0,11689565,0,620597,0,617446,0,3151,0,376096,0,107238,0,112545,1,79,0,0,0,0,0,0,0,1310,0,0,0,105927,0,76231,1,10094
2004,1,621,4,0,8333,0,5505306,0,1484312,0,543217,1,156374,1,26574,0,0,0,0,0,190658,0,349541,1,10933,0,398929,0,5171671,0,3454976,0,0,0,0,0,205601,0,845964,0,150336,0,39594,0,5505306,0,514650,0,592430,0,825090,0,491562,0,2201874,0,175573,0,704128,0,206154,0,1095583,0,0,0,-398948,0,198661,0,27907273,0,27567343,0,10067,1,172,1,3716,0,0,0,0,1,3097,1,13513,1,252,1,82,0,309031,0,26455628,0,1821279,0,7855168,0,6912901,0,266947,0,9683,0,1261655,0,972427,0,203285,0,3657,0,68534,0,493258,0,0,0,185332,0,879771,0,498169,0,14632,0,5008930,0,1451645,0,0,0,1451473,0,1753899,0,302426,0,1539417,0,55851,0,55617,1,234,0,44702,0,14634,0,14586,1,48,0,0,0,0,0,0,0,32,1,207,0,14395,1,1078,0,0
2004,1,621,5,0,3072,0,6163548,0,1740511,0,1307678,0,166125,0,49861,0,1765,0,0,0,343797,0,208403,0,0,0,520748,0,5418478,0,3497495,0,5,0,3,0,27284,0,177406,0,72889,0,104124,0,6163548,0,366514,0,881836,0,1414331,0,282188,0,1847881,0,118655,0,1252142,0,625563,0,1211263,0,501,0,-445036,0,140149,0,38910715,0,38302283,0,16045,0,84,0,20417,0,0,0,0,1,101095,0,5607,1,3614,0,0,0,461571,0,37772744,0,1593010,0,5580939,0,12044808,0,230519,0,515889,0,1359254,0,1002328,0,116341,0,2355,0,21845,0,706765,4,,0,284937,0,1001353,0,730794,0,54011,0,12527597,0,1137971,0,0,0,1137887,0,1493911,0,356024,0,1275349,0,96669,0,93989,1,2680,0,62517,0,20854,0,20397,1,458,0,0,0,0,0,0,0,109,1,563,0,20182,0,32320,0,0
2004,1,621,6,0,279,0,1894671,0,388348,0,522192,0,105176,0,2983,0,151,0,1022,0,271310,0,15115,0,0,0,77661,0,1350757,0,807727,0,0,0,0,0,18650,0,48547,0,18645,0,129484,0,1894671,0,237876,0,207597,0,489929,0,150144,0,390984,0,49104,0,369038,0,79712,0,404010,0,0,0,-87772,0,26912,0,9627956,0,9500804,0,10590,0,86,1,1175,0,0,0,29,0,8636,0,1061,1,7,0,0,0,105568,0,9444014,0,2897386,0,666665,0,2441282,0,66134,0,72476,0,258343,0,182432,0,34740,1,202,0,6796,0,160009,0,0,0,41672,0,138682,0,95439,0,12179,0,2369578,0,183942,0,0,0,183856,0,277811,0,93956,0,134364,0,49217,0,49213,1,5,0,52065,0,17838,0,17606,1,231,0,0,0,0,0,0,0,0,1,43,0,17795,1,14514,0,0
2004,1,621,7,0,212,0,3272407,0,605426,0,1030942,0,284430,0,45155,0,23975,0,490,0,250890,0,26468,0,10205,0,476581,0,1464219,0,736888,0,0,0,0,0,35112,0,201595,0,50667,0,173335,0,3272407,0,381188,0,341199,0,887775,0,249942,0,617473,0,93709,0,701121,0,211040,0,1353735,0,887,0,-841686,0,22855,0,9236760,0,8785549,0,16841,0,1043,0,12192,0,483,0,1530,0,7324,0,1172,0,687,0,98,0,409839,0,9119425,0,1234281,0,202036,0,2954653,0,66314,0,185192,0,287365,0,222870,0,50761,0,1680,0,21901,0,133150,0,0,0,27853,0,166231,0,499874,0,9775,0,3055490,0,117336,0,0,0,116292,0,259647,0,143354,0,107185,0,85238,0,84647,0,590,0,64422,0,23445,0,22096,0,1350,0,2,0,0,0,0,0,95,0,59,0,23289,0,2616,0,0
2004,1,621,8,0,78,0,2713108,0,358709,0,863119,0,176258,0,33143,0,73173,0,0,0,242517,0,8496,0,115,0,342568,0,1158012,0,536552,0,0,0,0,0,50681,0,285801,0,65042,0,74626,0,2713108,0,434056,0,218637,0,677070,0,37404,0,500782,0,208252,0,636908,0,119845,0,962305,0,0,0,-423828,0,21415,0,7072401,0,6640839,0,9536,0,364,0,15785,0,0,0,11,0,13810,0,1744,0,109,0,11,0,390193,0,6972561,0,1082420,0,108083,0,2094483,0,32605,0,52477,0,185263,0,152832,0,58807,0,1059,0,32582,0,129304,0,0,0,26500,0,97190,0,255382,0,2373,0,2661201,0,99840,0,0,0,99476,0,182530,0,83054,0,27104,0,47060,0,46980,0,79,0,104467,0,36585,0,35938,0,718,0,0,0,0,0,0,0,9,0,500,0,36076,0,3281,0,0
2004,1,621,9,0,40,0,2841923,0,329389,0,610828,0,134010,0,30290,0,0,0,2434,0,207189,0,37926,0,0,0,408278,0,1168044,0,501488,0,0,0,0,0,56517,0,600256,0,85823,0,112091,0,2841923,0,283539,0,92775,0,499882,0,2701,0,731386,0,266650,0,964989,0,185543,0,1743195,0,0,0,-935826,0,27922,0,4720195,0,4467940,0,17056,0,1236,0,9400,0,0,0,130,0,5546,0,7255,0,560,0,6,0,211066,0,4593153,0,518697,0,27431,0,1279595,0,38452,0,58576,0,143424,0,108105,0,43674,0,2319,0,35223,0,87699,0,0,0,32479,0,26616,0,136533,0,5066,0,2049265,0,127042,0,3904,0,129710,0,167927,0,38217,0,15457,0,32778,0,32369,0,408,0,119725,0,42117,0,41511,0,607,0,8,0,0,0,0,0,253,0,239,0,41618,0,18189,0,0
