YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2005,1,1,3,0,3962278,0,388401406,0,90250506,0,41244857,0,390285,0,43150314,0,345392,0,139140,0,19884655,0,24501524,0,2468744,0,18239095,0,388362716,0,278110829,0,739739,0,392666,0,14251443,0,28384073,0,12147604,0,7480590,0,388401406,0,43632093,0,40381322,0,44244981,0,112088838,0,104993239,0,14204319,0,28856614,0,50054578,0,88077820,0,1496029,0,-95893259,0,14878554,0,1850210074,0,1817872532,0,1222560,0,54443,0,866404,0,226423,0,150973,0,2051616,0,2822964,0,135659,0,63212,0,24743288,0,1767567853,0,736463720,0,183509303,0,272479056,0,16972739,0,2143089,0,81239064,0,53514259,0,11566658,0,272969,0,2186929,0,24759493,0,72657,0,20097535,0,14611572,0,18662603,0,18112,0,991774,0,328006322,0,82642221,1,7296,0,82595074,0,121983605,0,39388531,0,82830071,0,7082652,0,6731183,0,139344,0,9223476,0,1766772,0,1758017,0,9708,0,42083,4,,4,,0,23271,0,2506,0,1698911,0,2577623,1,3194
2005,1,1,2,0,774622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445036031,0,338343056,0,53642863,0,1592665,0,1064884,0,1006612,0,1324796,0,15771817,0,5604700,0,1912304,0,3532568,0,21239766,0,410544199,0,213904964,0,10355296,0,35124515,0,2794014,0,2101339,0,8660540,0,7450722,0,48603628,0,127415,0,1370535,0,6792240,0,133986,0,3221903,0,1801175,0,3370669,0,92874,0,2752357,0,61886027,0,34491832,0,491119,0,33390285,0,52937759,0,19547474,0,4385112,0,25057193,0,5726093,0,2587495,0,19086398,0,5779882,0,6240757,0,121328,0,535714,0,1412,0,13280,0,75938,0,59377,0,5094162,0,25678127,1,979675
2005,1,1,1,0,5671257,0,66445429787,0,2823419976,0,11962100582,0,170466986,0,1505452196,0,1613373550,0,1468019062,0,5309202111,0,445244680,0,4776955204,0,25161629498,0,8415761105,0,4096350302,0,310219056,0,128373491,0,406830196,0,3055303170,0,532450560,0,4119560739,0,66445429787,0,6028618202,0,4192065342,0,16510644978,0,543624853,0,8331501033,0,7314067770,0,23524907609,0,2482284753,0,17828299850,0,242693805,0,4088766169,0,1117136968,0,25504789203,0,21800290496,0,1712270625,0,61174727,0,136067022,0,153609706,0,38685662,0,161699988,0,78271268,0,21401252,0,362945282,0,978373175,0,23612765507,0,13816464452,0,444974385,0,2327662606,0,154331486,0,119041270,0,438512225,0,472952167,0,1287097591,0,16594361,0,140874992,0,530931029,0,15421478,0,253187675,0,146824063,0,303141008,0,9339228,0,38000708,0,3097414783,0,1892023696,0,117806164,0,1948655133,0,2234882109,0,286226977,0,282903509,0,700119983,0,138397074,0,265937536,0,1201325339,0,419209279,0,416324111,0,3339891,0,82051187,0,883735,0,3418404,0,13499478,0,7134874,0,312086477,0,706176303,0,15499515
2005,1,11,13,0,3,0,11707652,0,287497,0,3966790,0,23014,0,798406,0,6697,0,0,0,97707,0,0,0,0,0,2757631,0,2201646,0,852894,0,0,0,0,0,419684,0,1091787,0,54510,0,1010225,0,11707652,0,4039341,0,46441,0,782514,0,430773,0,2869898,0,3448873,0,89811,0,670,0,572422,0,0,0,-463717,0,19565,0,9841329,0,9078270,0,24613,0,1408,0,5445,0,13402,0,-1516,0,1516,0,2985,0,1368,0,640212,0,73625,0,8904152,0,7079586,0,52691,0,416696,0,73946,0,3331,0,77188,0,92359,0,242177,0,9938,0,25554,0,182995,0,1042,0,145667,0,12502,0,83327,0,837,0,13517,0,390798,0,937177,0,73515,0,1009284,0,1009284,0,0,0,0,0,536357,0,15806,0,520552,0,508363,0,177927,0,177927,0,0,0,8028,0,0,0,0,0,4312,0,0,0,165587,0,3993,0,0
2005,1,11,12,0,8,0,6139028,0,334681,0,359907,0,4281,0,296999,0,0,0,0,0,438085,0,0,0,0,0,1886716,0,1657006,0,774008,0,1531962,0,302122,0,181967,0,370367,0,1817,0,163567,0,6139028,0,333054,0,218252,0,308985,0,0,0,2111999,0,1401174,0,1765564,0,25011,0,776238,0,0,0,1100656,0,136340,0,4417172,0,4068009,0,46756,0,2934,0,31139,0,19026,0,3617,0,111896,0,3163,0,591,0,11493,0,118546,0,4062132,0,2823328,0,18233,0,310063,0,31793,0,519,0,38359,0,54853,0,199389,0,1187,0,19634,0,73066,0,10215,0,32739,0,13702,0,107906,0,3229,0,0,0,323917,0,355040,0,0,0,352106,0,382657,0,30551,0,55552,0,29310,0,17403,0,11907,0,267350,0,93572,0,93572,0,0,0,9,0,0,0,0,0,0,0,0,0,93563,0,34025,0,0
2005,1,11,11,0,14,0,4577744,0,253169,0,259605,0,1417,0,609507,0,0,0,0,0,276889,0,215004,0,0,0,1131263,0,1581124,0,766536,0,347141,0,70827,0,437389,0,41909,0,8396,0,271920,0,4577744,0,162204,0,210158,0,444283,0,12557,0,1045897,0,219793,0,2482853,0,174285,0,1507761,0,0,0,872894,0,72087,0,3084239,0,2824279,0,12625,0,5172,0,5549,0,171,0,8471,0,17780,0,79573,0,85,0,0,0,130535,0,3019096,0,2420145,0,17610,0,39658,0,12253,0,936,0,55993,0,46899,0,57093,0,6427,0,45073,0,97448,0,46323,0,3016,0,3797,0,22801,0,533,0,23467,0,119624,0,65142,0,0,0,59971,0,135540,0,75570,0,18708,0,1996,0,1936,0,60,0,107772,0,37517,0,37517,0,0,0,0,0,0,0,0,0,1,0,0,0,37516,0,15391,0,0
2005,1,11,10,0,53,0,8754943,0,534201,0,1140111,0,14141,0,1116588,0,11490,0,151498,0,701084,0,46588,0,5716,0,1372155,0,5431982,0,2918238,0,9950,0,7342,0,627197,0,340090,0,41089,0,247102,0,8754943,0,596970,0,626017,0,877557,0,227388,0,2001374,0,550557,0,3875080,0,468762,0,1580040,0,18203,0,2014883,0,206808,0,10550641,0,10032448,0,30827,0,13084,0,27320,0,14788,0,979,0,132902,0,23899,0,6527,0,7636,0,260231,0,9999076,0,7621424,0,93504,0,539464,0,66455,0,34973,0,119579,0,185680,0,181594,0,15354,0,28246,0,288508,0,12152,0,27993,0,23657,0,68721,0,2624,0,11262,0,677885,0,551565,0,5173,0,543654,0,715805,0,172151,0,197251,0,72645,0,67670,0,4975,0,432639,0,151614,0,150576,0,788,0,1309,0,0,0,0,0,3043,0,1092,0,146171,0,103403,0,29
2005,1,11,9,0,102,0,7337642,0,498825,0,991833,0,10878,0,1012702,0,24938,0,0,0,363310,0,32312,0,84793,0,1165849,0,4508901,0,2450730,0,103540,0,18812,0,731572,0,99642,0,22929,0,222776,0,7337642,0,738976,0,932583,0,436052,0,311250,0,1595381,0,394336,0,2929065,0,304988,0,1671108,0,12730,0,1036822,0,96583,0,9274832,0,8870069,0,25235,0,1926,0,45585,0,5348,0,3381,0,52855,0,70942,0,2142,0,534,0,196816,0,8970458,0,5964994,0,88387,0,612502,0,74308,0,4877,0,114695,0,125599,0,135432,0,3298,0,35054,0,268723,0,7031,0,18567,0,20678,0,77281,0,1836,0,4403,0,1412792,0,304374,0,288,0,302736,0,462709,0,159973,0,94213,0,82412,0,80953,0,1458,0,205779,0,72023,0,70687,0,1336,0,9,0,0,0,0,0,2257,0,818,0,68939,0,36553,0,0
2005,1,11,8,0,180,0,6247491,0,494946,0,884424,0,33375,0,873138,1,3934,0,10511,0,308283,0,100177,0,174082,0,750370,0,3517030,0,1963466,0,205884,1,27467,0,735225,0,79563,0,29289,0,163522,0,6247491,0,603551,0,914419,0,373413,0,257089,0,1457474,0,292113,0,2349432,0,220294,0,1116034,0,0,0,1126702,0,113597,0,6019794,0,5542334,0,24347,0,2658,0,30830,1,7837,1,1544,0,70529,0,46242,0,4191,1,428,0,288855,0,5782100,0,3741543,0,65341,0,325654,0,54501,0,4380,0,92238,0,93506,0,122324,0,3720,0,35672,0,195280,1,3019,0,13286,0,12532,0,37150,1,1038,0,9338,0,971577,0,237693,0,0,0,235035,0,407459,0,172424,0,113391,0,46291,0,43358,0,2934,0,148950,0,52106,0,51028,1,1079,1,841,0,0,0,0,1,1123,0,1358,0,48784,1,52243,0,0
2005,1,11,7,0,652,0,9927738,0,694214,0,1329143,0,8787,0,1498428,1,25490,1,75976,0,625668,0,175406,0,51738,0,1307427,0,6234486,0,3761754,0,126854,1,18335,0,1279260,0,116287,0,28985,0,205223,0,9927738,0,893073,0,1426755,0,652599,0,621871,0,2168003,0,324834,0,3840604,0,474087,0,1886612,1,16286,0,1904410,0,440791,0,13214615,0,12238689,0,24442,0,4357,0,19721,1,25352,1,1111,0,141870,0,84873,0,8408,0,0,0,665790,0,12895226,0,8117519,0,171692,0,864129,0,126852,0,14518,0,304819,0,218266,0,204552,0,3713,0,12161,0,335160,0,13524,0,42676,0,26852,0,94332,0,957,0,17490,0,2326015,0,319389,0,0,0,315032,0,679601,0,364570,0,188553,0,66458,0,60957,0,5500,0,213966,0,73955,0,72471,1,689,0,0,0,710,0,0,1,537,1,867,0,71841,0,35358,0,0
2005,1,11,6,0,1461,0,10295205,0,825546,0,615432,1,3118,0,1390456,1,5822,1,8960,0,425338,0,218109,1,128331,0,1006514,0,7801114,0,4809976,1,78600,1,37925,0,2139982,0,81780,0,45594,0,465835,0,10295205,0,438918,0,1955050,0,383448,0,859372,0,3407990,0,403037,0,2847390,0,645130,0,2110406,1,60256,0,276961,0,245363,0,10887513,0,10163169,0,26090,1,566,0,62807,1,6499,1,1562,0,68779,0,71794,0,5511,0,0,0,480736,0,10824784,0,4835399,0,267803,0,1128915,0,243079,0,13551,0,496660,0,251761,0,293420,0,3127,0,8052,0,514512,1,740,0,55366,0,63202,0,114546,1,777,1,3053,0,2530822,0,62728,0,0,0,62162,0,461785,0,399624,0,-38192,0,58935,0,55054,0,3880,0,153027,0,50541,0,50169,1,319,0,0,0,0,0,0,0,889,1,70,0,49582,0,40813,0,0
2005,1,11,5,0,16932,0,32321768,0,2842035,0,1931619,1,5672,0,2409417,1,28223,1,208671,0,1384867,0,1451434,0,433708,0,2809183,0,29869379,0,20995718,0,210593,1,72096,0,8753824,0,346160,0,148111,0,864250,0,32321768,0,759175,0,3938738,0,1258426,0,4824129,0,8885349,0,779011,0,11876940,0,3556534,0,8193549,0,132705,0,682404,0,688251,0,33456442,0,28763732,0,90027,0,13425,0,267026,0,12915,1,2745,0,323790,0,386355,0,17332,1,34,0,3579060,0,32642521,0,12964636,0,772316,0,3128401,0,1053455,0,35763,0,1718663,0,859954,0,693288,0,8033,0,31262,0,1954412,0,4697,0,81813,0,68261,0,271069,0,3090,0,16671,0,8976736,0,813920,0,0,0,800495,0,2180124,0,1379629,0,349259,0,348823,0,336606,0,12217,0,398644,0,101582,0,101351,1,218,1,22,0,22,0,0,0,1780,1,1348,0,98409,0,70801,1,92
2005,1,11,4,0,17617,0,12316424,0,1231410,0,514653,1,556,0,709107,1,509,1,9782,0,449993,0,515190,1,32807,0,888977,0,13490441,0,9791973,1,73781,1,11057,0,3588767,0,64957,0,36336,0,585972,0,12316424,0,287562,0,1241271,0,297745,0,1267453,0,3868285,0,145566,0,5208543,0,1799460,0,2738017,1,59072,0,783371,0,171376,0,12569813,0,10648394,0,29389,1,2345,0,194215,1,12219,1,6546,0,80151,0,123851,0,3580,1,199,0,1468923,0,12184273,0,3912499,0,559623,0,1033608,0,476033,0,10208,0,667754,0,334765,0,327210,0,5412,0,4329,0,963681,1,1116,0,26435,0,45570,0,108348,0,1596,0,17904,0,3688180,0,385541,0,0,0,383195,0,871298,0,488103,0,168826,0,158398,0,155736,0,2662,0,211947,0,37742,0,37686,1,56,1,2,0,0,0,0,0,748,0,0,0,36991,0,30079,0,0
2005,1,11,3,0,88123,0,12999398,0,2055375,0,381565,1,57,0,684861,1,66,1,23,0,408738,0,1188667,0,75193,0,886571,0,21764684,0,17225577,1,56232,1,55125,0,2195112,0,264452,0,76490,0,395109,0,12999398,0,247818,0,1850344,0,266534,0,5836953,0,4479638,0,265725,0,52387,0,2329019,0,4814217,1,34767,0,-6429778,0,695838,0,24453962,0,21377435,0,40975,1,58,0,223141,1,6335,1,397,0,143269,0,225070,0,8753,0,0,0,2428528,0,23789908,0,7017826,0,923837,0,2027973,0,985631,0,6139,0,2461802,0,608921,0,461836,0,6364,0,7756,0,1336671,1,764,0,99914,0,22109,0,228473,0,2484,1,7427,0,7583978,0,664054,0,0,0,663996,0,1986617,0,1322621,0,410289,0,289149,0,282998,0,6151,0,368200,0,62056,0,65781,1,175,0,0,0,0,0,0,0,795,0,0,0,61261,0,50743,0,0
2005,1,11,2,0,17295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978531,0,2202394,0,10146,1,41,0,16868,0,0,1,321,0,198148,0,216754,0,1146,0,0,0,332712,0,2982426,0,1247921,0,15322,0,282238,0,62687,1,5323,0,152606,0,83645,0,72100,0,1747,0,8320,0,89433,0,28,0,4408,1,420,0,8871,0,1587,1,276225,0,669546,0,-3895,0,0,0,-3936,0,562388,0,566324,0,139125,0,130826,0,129935,0,891,0,176071,0,58438,0,57818,1,617,0,1858,0,0,0,0,0,84,0,58,0,56437,1,40365,0,0
2005,1,11,1,0,142439,0,122625034,0,10051899,0,12375083,0,105295,0,11399608,0,107169,0,465420,0,5479963,0,3942887,0,986368,0,15962656,0,98057793,0,66310870,0,2744536,0,621109,0,21089978,0,2896992,0,493547,0,4595503,0,122625034,0,9100642,0,13360026,0,6081555,0,14648834,0,33891288,0,8225020,0,37317669,0,9998239,0,26966401,0,334020,0,2905609,0,2886601,0,140748881,0,125809223,0,385473,0,47975,0,929646,0,123892,0,29159,0,1343484,0,1335501,0,59636,0,660536,0,10024357,0,136056153,0,67746819,0,3046359,0,10709302,0,3260993,0,134517,0,6300357,0,2956208,0,2990415,0,68319,0,261115,0,6299890,0,100651,0,551880,0,313284,0,1222827,0,20588,0,400758,0,29671870,0,4692728,0,78976,0,4723729,0,9855268,0,5131540,0,1696975,0,1821600,0,1248413,0,573187,0,3192707,0,969072,0,966582,0,5278,0,12078,0,733,0,0,0,15569,0,5610,0,935082,0,513767,1,121
2005,1,111,13,0,3,0,11707652,0,287497,0,3966790,0,23014,0,798406,0,6697,0,0,0,97707,0,0,0,0,0,2757631,0,2201646,0,852894,0,0,0,0,0,419684,0,1091787,0,54510,0,1010225,0,11707652,0,4039341,0,46441,0,782514,0,430773,0,2869898,0,3448873,0,89811,0,670,0,572422,0,0,0,-463717,0,19565,0,9841329,0,9078270,0,24613,0,1408,0,5445,0,13402,0,-1516,0,1516,0,2985,0,1368,0,640212,0,73625,0,8904152,0,7079586,0,52691,0,416696,0,73946,0,3331,0,77188,0,92359,0,242177,0,9938,0,25554,0,182995,0,1042,0,145667,0,12502,0,83327,0,837,0,13517,0,390798,0,937177,0,73515,0,1009284,0,1009284,0,0,0,0,0,536357,0,15806,0,520552,0,508363,0,177927,0,177927,0,0,0,8028,0,0,0,0,0,4312,0,0,0,165587,0,3993,0,0
2005,1,111,12,0,3,0,2109248,0,256095,0,201289,0,2245,0,186935,0,0,0,0,0,181613,0,0,0,0,0,62191,0,764496,0,373733,0,3907,0,3907,0,109030,0,369651,0,1488,0,355414,0,2109248,0,266682,0,37100,0,180635,0,0,0,541261,0,112868,0,970703,0,613,0,220436,0,0,0,749654,0,0,0,2003364,0,1902040,0,2600,0,2934,0,8124,0,18780,0,199,0,27864,0,2337,0,374,0,0,0,38112,0,1841775,0,1081012,0,11294,0,260642,0,30954,0,309,0,34334,0,16531,0,34182,0,145,0,7359,0,31285,0,781,0,30930,0,6880,0,106763,0,936,0,0,0,187437,0,161589,0,0,0,158655,0,158655,0,0,0,86103,0,16846,0,16584,0,262,0,55706,0,19497,0,19497,0,0,0,9,0,0,0,0,0,0,0,0,0,19488,0,9026,0,0
2005,1,111,11,0,10,0,3379307,0,77901,0,239910,0,821,0,587644,0,0,0,0,0,263862,0,0,0,0,0,807762,0,1337681,0,570473,0,7813,0,1106,0,404562,0,41905,0,8395,0,191061,0,3379307,0,136375,0,208462,0,415658,0,5806,0,540140,0,214993,0,1857873,0,92557,0,1243148,0,0,0,594255,0,72087,0,2709360,0,2595627,0,6852,0,5172,0,3978,0,171,0,0,0,1612,0,13254,0,85,0,0,0,82608,0,2706425,0,2246603,0,15174,0,33059,0,9572,0,813,0,55002,0,36700,0,44390,0,805,0,44525,0,86441,0,549,0,2828,0,3128,0,20385,0,533,0,15070,0,90849,0,2935,0,0,0,-2236,0,48869,0,51106,0,-853,0,1996,0,1936,0,60,0,40662,0,14061,0,14061,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,0,8570,0,0
2005,1,111,10,0,49,0,7732624,0,502836,0,983666,0,12454,0,813439,0,11490,0,151498,0,662753,0,46588,0,5716,0,1308570,0,4843082,0,2531796,0,9950,0,7342,0,601669,0,269481,0,29696,0,103173,0,7732624,0,458987,0,586415,0,783404,0,211889,0,1651155,0,508787,0,3531987,0,243956,0,1558760,0,18203,0,1917054,0,205986,0,9387327,0,8902515,0,29779,0,13084,0,27320,0,14461,0,979,0,132902,0,22605,0,6527,0,0,0,237155,0,8861884,0,6773346,0,86478,0,491349,0,63655,0,7272,0,104077,0,153441,0,149752,0,13829,0,24726,0,262256,0,12152,0,23248,0,22777,0,63716,0,2624,0,11241,0,595944,0,525442,0,0,0,512358,0,637429,0,125071,0,191866,0,69305,0,64330,0,4975,0,362987,0,127170,0,126198,0,722,0,693,0,0,0,0,0,3024,0,918,0,122535,0,103403,0,0
2005,1,111,9,0,84,0,5913387,0,334870,0,790035,0,9086,0,912082,0,24938,0,0,0,307227,0,29062,0,55677,0,797106,0,4022310,0,2166087,0,1727,0,223,0,624847,0,77022,0,19316,0,131197,0,5913387,0,624363,0,775277,0,264763,0,267456,0,1287588,0,358749,0,2335191,0,273941,0,1516815,0,12730,0,626262,0,94557,0,7617288,0,7331994,0,20264,0,1559,0,45177,0,5348,0,4,0,49115,0,27693,0,1486,0,534,0,134115,0,7419161,0,4775826,0,69795,0,509440,0,65285,0,4222,0,102415,0,103096,0,112270,0,3057,0,32700,0,239314,0,6740,0,13939,0,17074,0,57002,0,1836,0,4213,0,1300936,0,198127,0,288,0,196855,0,340935,0,144080,0,63172,0,27894,0,26896,0,999,0,183889,0,63514,0,63240,0,274,0,9,0,0,0,0,0,2214,0,806,0,60485,0,22260,0,0
2005,1,111,8,0,125,0,4386276,0,341661,0,677023,0,31822,0,667216,1,3741,0,3882,0,225229,0,86421,0,133362,0,439999,0,2646044,0,1539529,0,1821,0,124,0,579874,0,65030,0,26408,0,112858,0,4386276,0,422642,0,768483,0,207392,0,168829,0,937134,0,195686,0,1686111,0,164389,0,888130,0,0,0,722385,0,88793,0,4511317,0,4132521,0,16270,0,982,0,9639,1,7837,1,1544,0,67546,0,42549,0,4187,1,428,0,227814,0,4306579,0,2700720,0,49548,0,267610,0,47187,0,3696,0,74471,0,67586,0,84698,0,3582,0,32530,0,138593,1,408,0,11237,0,9676,0,21988,1,937,1,7096,0,785016,0,204738,0,0,0,203756,0,319991,0,116235,0,96825,0,24508,1,21577,0,2931,0,137318,0,48074,0,47090,1,984,1,146,0,0,0,0,1,1123,0,0,0,46805,1,24435,0,0
2005,1,111,7,0,462,0,7057321,0,513078,0,834174,0,7358,0,1001980,1,19408,1,74091,0,499046,0,149019,0,25112,0,949205,0,4705981,0,2853185,1,12217,1,2747,0,944974,0,61304,0,19860,0,150882,0,7057321,0,550670,0,1100659,0,491796,0,553307,0,1674488,0,244519,0,2441880,0,307385,0,1556799,1,15703,0,921894,0,359901,0,9434627,0,8593108,0,21024,0,3473,0,14525,1,24130,1,603,0,117568,0,52902,0,8314,0,0,0,598980,0,9256539,0,5341731,0,105334,0,634124,0,97232,0,9800,0,253993,0,155652,0,164080,0,2786,0,9872,0,247297,0,11033,0,33314,0,15371,0,65885,1,555,0,17196,0,2091283,0,178088,0,0,0,174615,0,489897,0,315282,0,101585,0,52662,0,47227,0,5434,0,158460,0,54818,0,53660,1,364,0,0,0,710,0,0,0,311,1,862,0,52936,0,23787,0,0
2005,1,111,6,0,1156,0,8032271,0,536973,0,311949,1,1950,0,1232557,1,5822,1,8960,0,319677,0,198646,1,127871,0,518121,0,6021265,0,3760127,1,29817,1,5630,0,2030919,0,78076,0,43737,0,423063,0,8032271,0,250614,0,1696167,0,336055,0,806001,0,3129274,0,359457,0,1454704,0,573297,0,1366831,1,59324,0,-316346,0,228402,0,8215966,0,7611513,0,23652,1,558,0,61823,1,6168,1,1562,0,43137,0,50039,0,4494,0,0,0,413020,0,8236773,0,3258805,0,178092,0,855042,0,212752,0,4702,0,469212,0,202199,0,261340,0,2632,0,7568,0,404454,1,690,0,27465,0,38317,0,92146,1,777,1,2664,0,2217918,0,-20807,0,0,0,-21365,0,332155,0,353520,0,-87153,0,40626,0,37457,0,3169,0,128679,0,42408,0,42037,1,319,0,0,0,0,0,0,1,736,1,62,0,41611,0,21029,0,0
2005,1,111,5,0,14223,0,27223607,0,2338783,0,1265877,1,3889,0,2039445,1,6805,1,208671,0,1065735,0,1283329,0,330486,0,2450224,0,23569277,0,16396610,1,13132,1,459,0,8159633,0,110259,0,43192,0,826101,0,27223607,0,362708,0,3282801,0,911777,0,3587781,0,7654654,0,644702,0,10779184,0,3366877,0,7840917,0,75671,0,172103,0,676384,0,23370563,0,18932641,0,77672,0,11787,0,256277,0,12915,1,2745,0,296268,0,235822,0,11735,1,34,0,3532666,0,22554781,0,6324586,0,563751,0,2329151,0,859585,0,9973,0,1618055,0,647447,0,579376,0,7800,0,14121,0,1551342,0,4697,0,66374,0,57444,0,214095,0,2982,0,14294,0,7689706,0,815782,0,0,0,803995,0,1893155,0,1089160,0,331373,0,318215,0,309916,0,8299,0,377842,0,96593,0,96367,1,212,1,22,0,22,0,0,0,1680,1,891,0,93978,0,65346,1,92
2005,1,111,4,0,14175,0,9902534,0,848782,0,342822,1,556,0,646466,1,509,0,0,0,308903,0,420605,1,32769,0,666662,0,10163891,0,7658935,1,33364,1,435,0,3453669,0,63199,0,35134,0,615954,0,9902534,0,160419,0,974264,0,243016,0,1087117,0,2888125,0,138291,0,4411302,0,1640057,0,2262003,1,59072,0,524985,0,74815,0,8030657,0,6406449,0,26554,1,1765,0,188820,1,8717,1,6546,0,73822,0,87715,0,2358,1,199,0,1227712,0,7828178,0,2022897,0,296764,0,588388,0,311493,1,9448,0,622477,0,254215,0,261672,0,4434,0,4054,0,637797,1,401,0,23069,0,38358,0,84339,0,1319,1,17682,0,2649371,0,202479,0,0,0,200714,0,578615,0,377901,0,37292,0,140495,0,138688,0,1806,0,175120,0,30405,0,30349,1,56,1,1,0,0,0,0,1,693,0,0,0,29711,1,20763,0,0
